ins_id,age,agency,agency_type,commision,destination,distribution_channel,duration,gender,net_sales,product_name,claim
44752,26.0,C2B,Airlines,8.38,SINGAPORE,Online,9.0,F,33.5,Gold Plan,0.0
48811,23.0,C2B,Airlines,12.75,SINGAPORE,Online,62.0,F,51.0,Bronze Plan,1.0
55924,27.0,C2B,Airlines,54.0,SINGAPORE,Online,383.0,F,216.0,Annual Silver Plan,1.0
48224,56.0,C2B,Airlines,12.13,SINGAPORE,Online,17.0,F,48.5,Silver Plan,1.0
27875,36.0,JZI,Airlines,9.1,HONG KONG,Online,14.0,F,26.0,Basic Plan,1.0
31509,31.0,C2B,Airlines,15.88,SINGAPORE,Online,20.0,F,63.5,Silver Plan,1.0
930,55.0,JZI,Airlines,9.1,THAILAND,Online,7.0,M,26.0,Value Plan,0.0
41061,30.0,C2B,Airlines,11.88,SINGAPORE,Online,12.0,M,47.5,Silver Plan,0.0
28568,54.0,C2B,Airlines,3.38,SINGAPORE,Online,3.0,F,13.5,Bronze Plan,0.0
36937,34.0,C2B,Airlines,3.38,SINGAPORE,Online,5.0,F,13.5,Bronze Plan,0.0
32374,71.0,C2B,Airlines,12.63,SINGAPORE,Online,37.0,F,50.5,Bronze Plan,1.0
13919,60.0,JZI,Airlines,7.7,THAILAND,Online,13.0,F,0.0,Basic Plan,0.0
58226,38.0,C2B,Airlines,10.25,SINGAPORE,Online,11.0,F,41.0,Silver Plan,0.0
25144,34.0,C2B,Airlines,7.64,SINGAPORE,Online,39.0,F,30.55,Bronze Plan,1.0
2542,36.0,C2B,Airlines,10.32,SINGAPORE,Online,3.0,M,41.3,Gold Plan,0.0
56857,32.0,C2B,Airlines,4.0,SINGAPORE,Online,20.0,M,16.0,Bronze Plan,1.0
40624,52.0,C2B,Airlines,26.63,SINGAPORE,Online,39.0,M,106.5,Silver Plan,1.0
23554,36.0,C2B,Airlines,14.46,SINGAPORE,Online,23.0,M,57.85,Bronze Plan,1.0
49193,34.0,C2B,Airlines,54.0,SINGAPORE,Online,382.0,M,216.0,Annual Silver Plan,1.0
52959,50.0,C2B,Airlines,20.38,SINGAPORE,Online,56.0,F,81.5,Silver Plan,1.0
61370,118.0,JWT,Airlines,20.0,INDIA,Online,12.0,F,50.0,Value Plan,0.0
56254,39.0,JZI,Airlines,6.3,CAMBODIA,Online,8.0,M,18.0,Basic Plan,0.0
46260,36.0,C2B,Airlines,6.75,SINGAPORE,Online,20.0,M,27.0,Bronze Plan,1.0
7456,34.0,JZI,Airlines,7.7,CHINA,Online,3.0,M,22.0,Basic Plan,0.0
56062,34.0,LWC,Travel Agency,49.73,FRANCE,Online,31.0,F,76.5,Single Trip Travel Protect Gold,1.0
28740,30.0,C2B,Airlines,4.25,SINGAPORE,Online,8.0,F,17.0,Bronze Plan,1.0
57332,34.0,C2B,Airlines,15.0,SINGAPORE,Online,38.0,F,60.0,Bronze Plan,1.0
47239,64.0,C2B,Airlines,54.0,SINGAPORE,Online,408.0,M,216.0,Annual Silver Plan,0.0
780,30.0,C2B,Airlines,63.21,SINGAPORE,Online,364.0,M,252.85,Annual Silver Plan,1.0
37739,45.0,C2B,Airlines,7.38,SINGAPORE,Online,23.0,F,29.5,Bronze Plan,0.0
48841,16.0,C2B,Airlines,54.0,SINGAPORE,Online,373.0,F,216.0,Annual Silver Plan,1.0
42809,34.0,JZI,Airlines,25.55,UNITED STATES,Online,17.0,M,73.0,Value Plan,0.0
55922,69.0,C2B,Airlines,64.8,SINGAPORE,Online,368.0,F,259.2,Annual Silver Plan,1.0
30696,56.0,C2B,Airlines,18.0,SINGAPORE,Online,60.0,F,72.0,Silver Plan,1.0
17945,55.0,JZI,Airlines,10.85,UNITED KINGDOM,Online,22.0,M,31.0,Basic Plan,0.0
40377,40.0,JZI,Airlines,7.7,THAILAND,Online,4.0,M,22.0,Basic Plan,0.0
19642,66.0,CSR,Travel Agency,9.57,THAILAND,Offline,228.0,F,29.0,Comprehensive Plan,0.0
61394,45.0,JZI,Airlines,7.7,THAILAND,Online,20.0,F,22.0,Basic Plan,0.0
58526,48.0,C2B,Airlines,5.0,SINGAPORE,Online,25.0,F,20.0,Bronze Plan,0.0
55726,17.0,C2B,Airlines,5.0,SINGAPORE,Online,9.0,F,20.0,Bronze Plan,1.0
33207,24.0,C2B,Airlines,4.25,SINGAPORE,Online,9.0,M,17.0,Bronze Plan,1.0
19850,38.0,JZI,Airlines,6.3,MALAYSIA,Online,8.0,F,18.0,Basic Plan,0.0
46083,24.0,C2B,Airlines,5.63,SINGAPORE,Online,22.0,M,22.5,Silver Plan,0.0
55703,48.0,JZI,Airlines,11.55,PHILIPPINES,Online,50.0,F,33.0,Basic Plan,0.0
59532,118.0,CCR,Travel Agency,9.57,MALAYSIA,Offline,37.0,F,29.0,Comprehensive Plan,0.0
51153,68.0,C2B,Airlines,54.0,SINGAPORE,Online,529.0,F,216.0,Annual Silver Plan,0.0
43194,38.0,JZI,Airlines,6.3,MALAYSIA,Online,5.0,M,18.0,Basic Plan,0.0
60575,45.0,JZI,Airlines,14.7,INDONESIA,Online,94.0,F,42.0,Basic Plan,0.0
54707,50.0,JZI,Airlines,20.3,THAILAND,Online,46.0,M,58.0,Basic Plan,0.0
4040,56.0,JZI,Airlines,7.7,THAILAND,Online,12.0,M,22.0,Basic Plan,0.0
36741,36.0,JZI,Airlines,7.7,THAILAND,Online,14.0,F,22.0,Basic Plan,0.0
607,50.0,C2B,Airlines,97.34,SINGAPORE,Online,368.0,M,389.35,Annual Gold Plan,0.0
22689,24.0,C2B,Airlines,74.26,SINGAPORE,Online,105.0,F,297.05,Silver Plan,1.0
36243,38.0,TTW,Travel Agency,0.0,SINGAPORE,Offline,366.0,F,86.0,Spouse or Parents Comprehensive Plan,1.0
54979,31.0,C2B,Airlines,12.13,SINGAPORE,Online,12.0,F,48.5,Silver Plan,1.0
47363,55.0,JZI,Airlines,12.25,CHINA,Online,12.0,M,35.0,Basic Plan,0.0
48813,25.0,C2B,Airlines,4.0,SINGAPORE,Online,13.0,M,16.0,Bronze Plan,0.0
37108,34.0,C2B,Airlines,4.25,SINGAPORE,Online,8.0,M,17.0,Bronze Plan,1.0
46089,58.0,C2B,Airlines,54.0,SINGAPORE,Online,368.0,F,216.0,Annual Silver Plan,1.0
28318,23.0,C2B,Airlines,8.38,SINGAPORE,Online,29.0,F,33.5,Silver Plan,1.0
52167,32.0,C2B,Airlines,5.25,SINGAPORE,Online,5.0,F,21.0,Bronze Plan,1.0
17734,41.0,JZI,Airlines,7.7,INDONESIA,Online,26.0,F,22.0,Basic Plan,0.0
38672,29.0,C2B,Airlines,63.21,SINGAPORE,Online,370.0,F,252.85,Annual Silver Plan,0.0
33035,42.0,C2B,Airlines,7.13,SINGAPORE,Online,4.0,M,28.5,Bronze Plan,0.0
23776,65.0,C2B,Airlines,4.39,SINGAPORE,Online,6.0,M,17.55,Bronze Plan,0.0
48210,26.0,C2B,Airlines,4.8,SINGAPORE,Online,7.0,F,19.2,Bronze Plan,1.0
31213,27.0,C2B,Airlines,6.25,SINGAPORE,Online,8.0,F,25.0,Silver Plan,1.0
24973,31.0,C2B,Airlines,63.21,SINGAPORE,Online,364.0,F,252.85,Annual Silver Plan,1.0
1557,49.0,JZI,Airlines,12.25,HONG KONG,Online,22.0,F,35.0,Basic Plan,0.0
45350,70.0,C2B,Airlines,54.0,SINGAPORE,Online,365.0,F,216.0,Annual Silver Plan,1.0
40200,51.0,JZI,Airlines,7.7,INDONESIA,Online,71.0,M,22.0,Basic Plan,0.0
62100,38.0,JZI,Airlines,6.3,VIET NAM,Online,25.0,M,18.0,Basic Plan,0.0
53323,49.0,CCR,Travel Agency,9.57,MALAYSIA,Offline,18.0,F,29.0,Comprehensive Plan,1.0
25442,39.0,JZI,Airlines,12.95,PHILIPPINES,Online,69.0,F,37.0,Basic Plan,0.0
25127,42.0,JZI,Airlines,10.5,MALAYSIA,Online,54.0,M,30.0,Basic Plan,0.0
48219,64.0,C2B,Airlines,6.75,SINGAPORE,Online,11.0,F,27.0,Bronze Plan,1.0
4062,67.0,C2B,Airlines,4.39,SINGAPORE,Online,5.0,M,17.55,Bronze Plan,0.0
51468,27.0,C2B,Airlines,5.0,SINGAPORE,Online,13.0,F,20.0,Bronze Plan,0.0
62387,32.0,C2B,Airlines,8.38,SINGAPORE,Online,14.0,M,33.5,Bronze Plan,0.0
54192,30.0,C2B,Airlines,5.63,SINGAPORE,Online,39.0,M,22.5,Silver Plan,1.0
12231,41.0,JZI,Airlines,12.95,INDONESIA,Online,114.0,F,37.0,Basic Plan,0.0
1780,34.0,C2B,Airlines,68.08,SINGAPORE,Online,431.0,F,272.3,Annual Silver Plan,1.0
36044,36.0,LWC,Travel Agency,16.25,JAPAN,Online,107.0,F,25.0,Single Trip Travel Protect Silver,1.0
50766,28.0,C2B,Airlines,8.38,SINGAPORE,Online,71.0,F,33.5,Bronze Plan,1.0
18560,35.0,C2B,Airlines,4.39,SINGAPORE,Online,5.0,M,17.55,Bronze Plan,1.0
51844,28.0,C2B,Airlines,13.25,SINGAPORE,Online,21.0,M,53.0,Bronze Plan,1.0
2200,41.0,JZI,Airlines,10.5,PHILIPPINES,Online,80.0,F,30.0,Basic Plan,0.0
62004,28.0,C2B,Airlines,6.75,SINGAPORE,Online,6.0,M,27.0,Silver Plan,0.0
18102,34.0,JZI,Airlines,7.7,PHILIPPINES,Online,26.0,M,22.0,Basic Plan,0.0
43513,31.0,C2B,Airlines,59.88,SINGAPORE,Online,369.0,F,239.5,Annual Gold Plan,1.0
45863,31.0,C2B,Airlines,54.0,SINGAPORE,Online,384.0,M,216.0,Annual Silver Plan,1.0
32179,29.0,C2B,Airlines,4.25,SINGAPORE,Online,9.0,F,17.0,Bronze Plan,1.0
35222,24.0,C2B,Airlines,8.63,SINGAPORE,Online,36.0,M,34.5,Bronze Plan,1.0
24743,48.0,JZI,Airlines,48.3,UNITED STATES,Online,53.0,M,138.0,Value Plan,0.0
35196,44.0,JZI,Airlines,7.7,THAILAND,Online,177.0,M,22.0,Basic Plan,0.0
17555,57.0,C2B,Airlines,10.89,SINGAPORE,Online,10.0,F,43.55,Silver Plan,0.0
56302,42.0,C2B,Airlines,54.0,SINGAPORE,Online,366.0,F,216.0,Annual Silver Plan,1.0
52178,33.0,C2B,Airlines,4.05,SINGAPORE,Online,4.0,M,16.2,Bronze Plan,0.0
29437,27.0,C2B,Airlines,4.63,SINGAPORE,Online,4.0,F,18.5,Silver Plan,0.0
61589,51.0,LWC,Travel Agency,210.21,UNITED STATES,Online,370.0,M,323.4,Annual Travel Protect Platinum,0.0
50076,35.0,C2B,Airlines,83.25,SINGAPORE,Online,364.0,M,333.0,Annual Gold Plan,0.0
44594,25.0,C2B,Airlines,20.25,SINGAPORE,Online,77.0,F,81.0,Bronze Plan,0.0
54185,41.0,C2B,Airlines,10.0,SINGAPORE,Online,19.0,F,40.0,Bronze Plan,0.0
55166,21.0,C2B,Airlines,21.5,SINGAPORE,Online,66.0,M,86.0,Bronze Plan,1.0
34150,44.0,JZI,Airlines,12.25,CHINA,Online,28.0,M,35.0,Basic Plan,0.0
54144,48.0,KML,Travel Agency,10.64,INDONESIA,Online,17.0,F,28.0,Value Plan,1.0
27576,30.0,JZI,Airlines,7.7,THAILAND,Online,32.0,F,22.0,Basic Plan,0.0
36243,38.0,TTW,Travel Agency,0.0,SINGAPORE,Offline,366.0,F,86.0,Spouse or Parents Comprehensive Plan,1.0
9462,42.0,JZI,Airlines,9.1,CHINA,Online,36.0,M,26.0,Basic Plan,0.0
41627,26.0,C2B,Airlines,15.0,SINGAPORE,Online,22.0,M,60.0,Bronze Plan,0.0
46897,41.0,JZI,Airlines,7.7,INDONESIA,Online,9.0,M,22.0,Basic Plan,0.0
31012,39.0,JZI,Airlines,7.7,MALAYSIA,Online,5.0,M,22.0,Basic Plan,0.0
55916,24.0,C2B,Airlines,23.75,SINGAPORE,Online,46.0,M,95.0,Silver Plan,1.0
45527,49.0,JZI,Airlines,9.1,JAPAN,Online,22.0,M,26.0,Basic Plan,0.0
46931,31.0,C2B,Airlines,4.0,SINGAPORE,Online,4.0,F,16.0,Bronze Plan,0.0
25875,27.0,C2B,Airlines,63.21,SINGAPORE,Online,401.0,F,252.85,Annual Silver Plan,0.0
59130,28.0,JZI,Airlines,11.55,VIET NAM,Online,81.0,F,33.0,Basic Plan,0.0
50736,30.0,TST,Travel Agency,10.5,THAILAND,Offline,21.0,M,30.0,Travel Cruise Protect,0.0
33930,28.0,TTW,Travel Agency,0.0,SINGAPORE,Offline,368.0,F,97.0,Individual Comprehensive Plan,0.0
14577,35.0,JZI,Airlines,57.4,UNITED STATES,Online,113.0,F,164.0,Value Plan,1.0
45857,28.0,C2B,Airlines,20.38,SINGAPORE,Online,29.0,M,81.5,Silver Plan,1.0
14764,59.0,RAB,Airlines,6.0,BRUNEI DARUSSALAM,Online,6.0,M,15.0,Value Plan,0.0
40061,20.0,C2B,Airlines,9.75,SINGAPORE,Online,55.0,F,39.0,Bronze Plan,0.0
20292,24.0,RAB,Airlines,12.4,BRUNEI DARUSSALAM,Online,34.0,M,31.0,Value Plan,0.0
21710,28.0,C2B,Airlines,5.53,SINGAPORE,Online,21.0,M,22.1,Bronze Plan,1.0
55157,30.0,C2B,Airlines,5.0,SINGAPORE,Online,14.0,F,0.0,Bronze Plan,0.0
10575,9.0,CCR,Travel Agency,9.57,MALAYSIA,Offline,282.0,F,29.0,Comprehensive Plan,0.0
41421,31.0,C2B,Airlines,5.25,SINGAPORE,Online,6.0,F,21.0,Bronze Plan,0.0
58363,25.0,C2B,Airlines,6.63,SINGAPORE,Online,12.0,F,0.0,Bronze Plan,0.0
39167,46.0,JZI,Airlines,9.1,CHINA,Online,40.0,M,26.0,Basic Plan,0.0
55158,33.0,C2B,Airlines,18.0,SINGAPORE,Online,50.0,M,72.0,Bronze Plan,1.0
62540,54.0,LWC,Travel Agency,27.3,HONG KONG,Online,15.0,F,42.0,Single Trip Travel Protect Platinum,1.0
30124,50.0,JZI,Airlines,15.4,NEW ZEALAND,Online,71.0,F,44.0,Basic Plan,1.0
37750,47.0,C2B,Airlines,8.5,SINGAPORE,Online,7.0,F,34.0,Bronze Plan,0.0
38093,44.0,C2B,Airlines,4.25,SINGAPORE,Online,7.0,F,17.0,Bronze Plan,1.0
20341,30.0,C2B,Airlines,5.85,SINGAPORE,Online,6.0,M,23.4,Bronze Plan,0.0
51806,58.0,LWC,Travel Agency,166.53,UNITED STATES,Online,365.0,M,256.2,Annual Travel Protect Gold,0.0
31382,34.0,C2B,Airlines,63.21,SINGAPORE,Online,380.0,M,252.85,Annual Silver Plan,1.0
33962,30.0,C2B,Airlines,7.38,SINGAPORE,Online,168.0,M,29.5,Bronze Plan,1.0
33407,40.0,C2B,Airlines,7.05,SINGAPORE,Online,9.0,F,28.2,Bronze Plan,0.0
1568,27.0,JZI,Airlines,6.3,MALAYSIA,Online,15.0,F,18.0,Basic Plan,0.0
61265,60.0,C2B,Airlines,54.0,SINGAPORE,Online,397.0,F,216.0,Annual Silver Plan,0.0
58343,64.0,JZI,Airlines,12.95,THAILAND,Online,35.0,M,37.0,Basic Plan,0.0
62805,28.0,C2B,Airlines,6.75,SINGAPORE,Online,10.0,F,27.0,Bronze Plan,1.0
37605,24.0,C2B,Airlines,8.38,SINGAPORE,Online,15.0,F,33.5,Silver Plan,1.0
56489,36.0,C2B,Airlines,5.0,SINGAPORE,Online,9.0,M,20.0,Bronze Plan,0.0
54763,26.0,C2B,Airlines,54.0,SINGAPORE,Online,374.0,F,216.0,Annual Silver Plan,0.0
45863,31.0,C2B,Airlines,54.0,SINGAPORE,Online,384.0,M,216.0,Annual Silver Plan,1.0
32715,77.0,C2B,Airlines,6.25,SINGAPORE,Online,12.0,M,25.0,Silver Plan,0.0
13579,43.0,C2B,Airlines,6.94,SINGAPORE,Online,6.0,F,27.75,Silver Plan,1.0
44618,60.0,C2B,Airlines,54.0,SINGAPORE,Online,390.0,M,216.0,Annual Silver Plan,0.0
60279,32.0,C2B,Airlines,64.8,SINGAPORE,Online,366.0,F,259.2,Annual Silver Plan,0.0
22454,32.0,JZI,Airlines,22.05,CHINA,Online,29.0,F,63.0,Basic Plan,0.0
45135,28.0,C2B,Airlines,9.75,SINGAPORE,Online,32.0,F,39.0,Silver Plan,0.0
59994,64.0,JZI,Airlines,9.1,HONG KONG,Online,6.0,M,26.0,Basic Plan,0.0
54144,48.0,KML,Travel Agency,10.64,INDONESIA,Online,17.0,F,28.0,Value Plan,1.0
55893,50.0,C2B,Airlines,21.5,SINGAPORE,Online,27.0,F,86.0,Bronze Plan,1.0
46705,58.0,JZI,Airlines,9.1,CHINA,Online,32.0,M,26.0,Basic Plan,0.0
61239,37.0,C2B,Airlines,7.38,SINGAPORE,Online,14.0,M,29.5,Silver Plan,1.0
39878,27.0,C2B,Airlines,5.25,SINGAPORE,Online,95.0,F,21.0,Bronze Plan,0.0
6711,58.0,C2B,Airlines,75.25,SINGAPORE,Online,371.0,M,301.0,Annual Silver Plan,0.0
2895,33.0,CCR,Travel Agency,9.57,MALAYSIA,Offline,59.0,F,29.0,Comprehensive Plan,0.0
15114,45.0,C2B,Airlines,20.06,SINGAPORE,Online,96.0,F,80.25,Bronze Plan,1.0
33207,24.0,C2B,Airlines,4.25,SINGAPORE,Online,9.0,M,17.0,Bronze Plan,1.0
61625,41.0,JZI,Airlines,9.1,HONG KONG,Online,22.0,M,26.0,Basic Plan,0.0
13204,31.0,C2B,Airlines,6.0,SINGAPORE,Online,3.0,F,24.0,Bronze Plan,0.0
33195,32.0,C2B,Airlines,3.38,SINGAPORE,Online,34.0,F,13.5,Bronze Plan,0.0
35839,74.0,JZI,Airlines,12.25,JAPAN,Online,10.0,F,35.0,Basic Plan,0.0
42196,38.0,C2B,Airlines,5.0,SINGAPORE,Online,74.0,F,20.0,Bronze Plan,0.0
47223,24.0,C2B,Airlines,6.75,SINGAPORE,Online,13.0,M,27.0,Bronze Plan,0.0
18978,48.0,KML,Travel Agency,36.1,NETHERLANDS,Online,68.0,F,95.0,Value Plan,1.0
51157,46.0,C2B,Airlines,54.0,SINGAPORE,Online,367.0,M,216.0,Annual Silver Plan,1.0
45299,43.0,JZI,Airlines,43.75,UNITED KINGDOM,Online,30.0,M,125.0,Value Plan,0.0
60725,32.0,LWC,Travel Agency,149.37,UNITED STATES,Online,366.0,F,229.8,Annual Travel Protect Silver,0.0
29448,52.0,C2B,Airlines,63.21,SINGAPORE,Online,365.0,M,252.85,Annual Silver Plan,1.0
43329,64.0,RAB,Airlines,9.2,BRUNEI DARUSSALAM,Online,36.0,M,23.0,Value Plan,0.0
58953,48.0,ART,Airlines,3.85,VIET NAM,Online,9.0,M,11.01,24 Protect,0.0
33207,24.0,C2B,Airlines,4.25,SINGAPORE,Online,9.0,M,17.0,Bronze Plan,1.0
60856,118.0,JWT,Airlines,12.4,INDIA,Online,49.0,M,31.0,Value Plan,0.0
52806,40.0,C2B,Airlines,16.75,SINGAPORE,Online,11.0,F,67.0,Bronze Plan,0.0
56116,31.0,C2B,Airlines,15.0,SINGAPORE,Online,19.0,F,60.0,Bronze Plan,1.0
35882,62.0,C2B,Airlines,8.38,SINGAPORE,Online,34.0,F,33.5,Silver Plan,0.0
47190,27.0,TST,Travel Agency,10.5,THAILAND,Offline,71.0,F,30.0,Travel Cruise Protect,0.0
9899,45.0,JZI,Airlines,15.75,AUSTRALIA,Online,9.0,F,45.0,Value Plan,1.0
36544,39.0,TTW,Travel Agency,0.0,SINGAPORE,Offline,391.0,M,97.0,Individual Comprehensive Plan,0.0
58981,28.0,C2B,Airlines,54.0,SINGAPORE,Online,378.0,F,216.0,Annual Silver Plan,1.0
41067,41.0,C2B,Airlines,8.38,SINGAPORE,Online,48.0,M,33.5,Gold Plan,0.0
57142,28.0,JZI,Airlines,12.25,HONG KONG,Online,73.0,M,35.0,Basic Plan,0.0
63100,29.0,C2B,Airlines,4.0,SINGAPORE,Online,5.0,M,16.0,Bronze Plan,0.0
381,45.0,JZI,Airlines,7.7,THAILAND,Online,10.0,F,22.0,Basic Plan,0.0
59361,37.0,C2B,Airlines,3.38,SINGAPORE,Online,2.0,M,13.5,Bronze Plan,1.0
34157,39.0,JZI,Airlines,19.6,CHINA,Online,244.0,M,56.0,Basic Plan,0.0
48619,28.0,CSR,Travel Agency,9.57,THAILAND,Offline,7.0,F,29.0,Comprehensive Plan,0.0
21929,59.0,JZI,Airlines,7.7,HONG KONG,Online,3.0,M,22.0,Basic Plan,1.0
39658,50.0,JZI,Airlines,6.3,INDONESIA,Online,25.0,F,18.0,Basic Plan,0.0
62364,32.0,JZI,Airlines,9.1,CHINA,Online,5.0,M,26.0,Basic Plan,0.0
41205,33.0,RAB,Airlines,6.0,BRUNEI DARUSSALAM,Online,3.0,M,15.0,Value Plan,0.0
44719,26.0,JZI,Airlines,12.25,JAPAN,Online,23.0,M,35.0,Basic Plan,0.0
38805,40.0,C2B,Airlines,15.88,SINGAPORE,Online,48.0,F,63.5,Silver Plan,1.0
32858,24.0,C2B,Airlines,13.38,SINGAPORE,Online,22.0,F,53.5,Bronze Plan,1.0
32832,71.0,JZI,Airlines,6.3,INDONESIA,Online,4.0,M,18.0,Basic Plan,0.0
41584,48.0,KML,Travel Agency,12.54,INDONESIA,Online,30.0,M,33.0,Value Plan,0.0
54969,37.0,C2B,Airlines,6.63,SINGAPORE,Online,11.0,F,26.5,Bronze Plan,0.0
51490,34.0,C2B,Airlines,5.63,SINGAPORE,Online,5.0,F,22.5,Silver Plan,1.0
28471,40.0,JZI,Airlines,6.3,MALAYSIA,Online,4.0,M,18.0,Basic Plan,0.0
30139,67.0,CCR,Travel Agency,16.5,CHINA,Offline,92.0,F,50.0,Comprehensive Plan,0.0
46715,78.0,C2B,Airlines,5.0,SINGAPORE,Online,53.0,F,20.0,Bronze Plan,0.0
772,29.0,C2B,Airlines,13.31,SINGAPORE,Online,10.0,M,53.25,Bronze Plan,0.0
61846,35.0,C2B,Airlines,13.25,SINGAPORE,Online,18.0,F,53.0,Bronze Plan,0.0
11409,41.0,JZI,Airlines,6.3,THAILAND,Online,2.0,M,18.0,Basic Plan,0.0
40051,53.0,JZI,Airlines,9.1,HONG KONG,Online,67.0,F,26.0,Basic Plan,0.0
37899,40.0,JZI,Airlines,6.3,THAILAND,Online,4.0,M,18.0,Basic Plan,0.0
8720,44.0,JZI,Airlines,20.3,INDONESIA,Online,154.0,F,58.0,Basic Plan,0.0
56848,28.0,C2B,Airlines,8.38,SINGAPORE,Online,14.0,F,33.5,Bronze Plan,0.0
56246,33.0,LWC,Travel Agency,166.53,UNITED STATES,Online,379.0,F,256.2,Annual Travel Protect Gold,1.0
39003,45.0,C2B,Airlines,38.25,SINGAPORE,Online,14.0,M,153.0,Gold Plan,0.0
44958,40.0,C2B,Airlines,83.25,SINGAPORE,Online,365.0,M,333.0,Annual Gold Plan,1.0
57334,25.0,C2B,Airlines,4.0,SINGAPORE,Online,4.0,F,16.0,Bronze Plan,0.0
54989,26.0,C2B,Airlines,40.25,SINGAPORE,Online,366.0,M,161.0,Annual Silver Plan,1.0
26343,60.0,JZI,Airlines,12.25,INDIA,Online,57.0,F,35.0,Basic Plan,0.0
32515,59.0,C2B,Airlines,63.21,SINGAPORE,Online,366.0,F,252.85,Annual Silver Plan,0.0
54776,41.0,C2B,Airlines,83.25,SINGAPORE,Online,398.0,F,333.0,Annual Gold Plan,0.0
46279,48.0,C2B,Airlines,5.63,SINGAPORE,Online,28.0,M,22.5,Silver Plan,0.0
55563,34.0,C2B,Airlines,16.75,SINGAPORE,Online,15.0,M,67.0,Bronze Plan,1.0
52393,32.0,C2B,Airlines,21.6,SINGAPORE,Online,66.0,F,86.4,Silver Plan,1.0
54512,30.0,C2B,Airlines,17.38,SINGAPORE,Online,22.0,F,69.5,Bronze Plan,1.0
3762,23.0,C2B,Airlines,5.53,SINGAPORE,Online,12.0,M,22.1,Bronze Plan,0.0
61836,42.0,C2B,Airlines,5.0,SINGAPORE,Online,9.0,F,20.0,Bronze Plan,1.0
54693,42.0,LWC,Travel Agency,17.23,VIET NAM,Online,6.0,F,26.5,Single Trip Travel Protect Platinum,0.0
33428,34.0,C2B,Airlines,21.13,SINGAPORE,Online,72.0,F,84.5,Silver Plan,0.0
62813,52.0,C2B,Airlines,7.25,SINGAPORE,Online,13.0,F,29.0,Silver Plan,0.0
18559,26.0,C2B,Airlines,9.59,SINGAPORE,Online,10.0,F,38.35,Bronze Plan,1.0
25136,37.0,JZI,Airlines,20.3,AUSTRALIA,Online,36.0,M,58.0,Value Plan,0.0
3770,28.0,C2B,Airlines,46.96,SINGAPORE,Online,367.0,F,187.85,Annual Silver Plan,1.0
37130,43.0,C2B,Airlines,10.5,SINGAPORE,Online,14.0,F,42.0,Silver Plan,0.0
36952,22.0,C2B,Airlines,41.13,SINGAPORE,Online,82.0,M,164.5,Silver Plan,0.0
55746,46.0,C2B,Airlines,15.5,SINGAPORE,Online,35.0,M,62.0,Silver Plan,0.0
56437,44.0,LWC,Travel Agency,17.23,THAILAND,Online,3.0,M,26.5,Single Trip Travel Protect Platinum,0.0
49924,45.0,C2B,Airlines,40.25,SINGAPORE,Online,365.0,F,161.0,Annual Silver Plan,1.0
54919,33.0,LWC,Travel Agency,23.73,JAPAN,Online,10.0,M,36.5,Single Trip Travel Protect Gold,1.0
13205,37.0,C2B,Airlines,6.94,SINGAPORE,Online,4.0,M,27.75,Silver Plan,0.0
38281,37.0,C2B,Airlines,7.38,SINGAPORE,Online,17.0,M,29.5,Bronze Plan,0.0
57335,22.0,C2B,Airlines,11.88,SINGAPORE,Online,14.0,M,47.5,Silver Plan,1.0
17024,57.0,JZI,Airlines,15.75,CHINA,Online,53.0,M,45.0,Value Plan,0.0
60855,118.0,JWT,Airlines,72.0,INDIA,Online,78.0,M,180.0,Value Plan,0.0
29625,32.0,C2B,Airlines,4.63,SINGAPORE,Online,5.0,F,18.5,Silver Plan,0.0
53097,48.0,KML,Travel Agency,14.44,INDONESIA,Online,21.0,F,38.0,Premier Plan,1.0
28318,23.0,C2B,Airlines,8.38,SINGAPORE,Online,29.0,F,33.5,Silver Plan,1.0
57172,53.0,C2B,Airlines,7.38,SINGAPORE,Online,18.0,M,29.5,Silver Plan,1.0
766,64.0,CSR,Travel Agency,9.57,THAILAND,Offline,34.0,F,29.0,Comprehensive Plan,0.0
46920,67.0,C2B,Airlines,15.0,SINGAPORE,Online,17.0,F,60.0,Bronze Plan,1.0
9468,38.0,C2B,Airlines,4.05,SINGAPORE,Online,48.0,M,16.2,Bronze Plan,0.0
38093,44.0,C2B,Airlines,4.25,SINGAPORE,Online,7.0,F,17.0,Bronze Plan,1.0
52194,48.0,C2B,Airlines,54.0,SINGAPORE,Online,367.0,M,216.0,Annual Silver Plan,1.0
56432,29.0,LWC,Travel Agency,149.37,UNITED STATES,Online,512.0,F,229.8,Annual Travel Protect Silver,0.0
31642,49.0,C2B,Airlines,3.38,SINGAPORE,Online,7.0,F,13.5,Bronze Plan,0.0
50034,48.0,KML,Travel Agency,41.42,GERMANY,Online,35.0,F,109.0,Value Plan,0.0
47242,47.0,C2B,Airlines,64.8,SINGAPORE,Online,371.0,F,259.2,Annual Silver Plan,0.0
49575,27.0,C2B,Airlines,9.75,SINGAPORE,Online,58.0,M,39.0,Bronze Plan,1.0
34753,27.0,C2B,Airlines,4.25,SINGAPORE,Online,10.0,F,17.0,Bronze Plan,0.0
31648,44.0,C2B,Airlines,3.38,SINGAPORE,Online,13.0,M,13.5,Bronze Plan,1.0
20104,46.0,C2B,Airlines,46.96,SINGAPORE,Online,365.0,M,187.85,Annual Silver Plan,1.0
