person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status
25.0,116029.0,0,35000.0,19.29,0.3,2.0,650,Approved
25.0,151165.0,3,14000.0,11.01,0.09,4.0,614,Rejected
25.0,150921.0,4,10000.0,5.99,0.07,3.0,620,Rejected
21.0,30057.0,0,1500.0,13.85,0.05,4.0,627,Rejected
23.0,151096.0,3,5000.0,11.01,0.03,2.0,638,Rejected
26.0,31057.0,0,1500.0,14.7,0.05,2.0,569,Approved
25.0,151405.0,3,25000.0,10.59,0.17,2.0,622,Rejected
26.0,31218.0,2,1500.0,13.49,0.05,2.0,633,Rejected
26.0,150986.0,5,6000.0,5.42,0.04,4.0,615,Rejected
26.0,151107.0,3,10200.0,7.49,0.07,4.0,586,Rejected
22.0,32558.0,0,1500.0,11.11,0.05,3.0,535,Rejected
24.0,151029.0,2,15000.0,7.66,0.1,3.0,650,Rejected
21.0,150747.0,0,6000.0,5.79,0.04,2.0,599,Rejected
24.0,151200.0,3,25000.0,10.0,0.17,2.0,692,Rejected
25.0,64703.0,4,15000.0,14.27,0.23,2.0,605,Rejected
25.0,136700.0,1,5000.0,14.54,0.04,2.0,666,Approved
26.0,151220.0,8,14800.0,11.01,0.1,3.0,542,Rejected
26.0,136740.0,0,12000.0,7.29,0.09,2.0,605,Approved
26.0,64743.0,1,15000.0,10.39,0.23,4.0,608,Rejected
25.0,151125.0,1,8000.0,13.8,0.05,3.0,483,Rejected
25.0,150996.0,2,12000.0,11.11,0.08,3.0,690,Rejected
23.0,65583.0,1,15000.0,13.47,0.23,2.0,560,Rejected
26.0,58378.0,8,15000.0,18.64,0.26,3.0,640,Approved
25.0,58478.0,4,15000.0,17.49,0.26,3.0,603,Approved
26.0,151101.0,2,24000.0,15.28,0.16,4.0,596,Rejected
23.0,60034.0,1,15000.0,15.99,0.25,4.0,639,Approved
23.0,67378.0,0,15000.0,14.83,0.22,2.0,682,Rejected
23.0,151140.0,3,10000.0,9.99,0.07,2.0,664,Rejected
24.0,66743.0,0,15000.0,11.14,0.22,4.0,602,Rejected
25.0,151151.0,2,25000.0,11.49,0.17,3.0,599,Rejected
26.0,66901.0,5,15000.0,11.12,0.22,2.0,619,Rejected
25.0,150663.0,1,12000.0,7.88,0.08,3.0,668,Rejected
23.0,136389.0,0,10000.0,10.38,0.07,3.0,660,Approved
22.0,59751.0,0,15000.0,14.61,0.25,3.0,599,Approved
26.0,151107.0,4,15000.0,13.85,0.1,3.0,667,Rejected
26.0,151089.0,2,20000.0,13.11,0.13,2.0,535,Rejected
24.0,150872.0,3,10000.0,10.99,0.07,3.0,684,Rejected
24.0,29744.0,3,6400.0,8.88,0.22,4.0,631,Rejected
22.0,67029.0,0,15000.0,12.84,0.22,3.0,554,Rejected
21.0,151214.0,1,10000.0,7.51,0.07,2.0,561,Rejected
24.0,66878.0,1,15000.0,11.01,0.22,2.0,631,Rejected
22.0,29931.0,1,1500.0,6.91,0.05,4.0,691,Rejected
24.0,59962.0,2,15000.0,18.39,0.25,4.0,655,Approved
22.0,29661.0,0,5000.0,13.35,0.17,4.0,607,Rejected
26.0,150898.0,2,7400.0,12.53,0.05,2.0,678,Rejected
25.0,67310.0,7,15000.0,10.74,0.22,2.0,645,Rejected
24.0,60869.0,0,15000.0,15.68,0.25,4.0,547,Approved
,116405.0,0,15000.0,19.13,0.13,2.0,681,Approved
22.0,29787.0,3,3000.0,13.61,0.1,2.0,537,Rejected
26.0,150631.0,5,16000.0,8.94,0.11,4.0,607,Rejected
22.0,151457.0,0,25000.0,11.01,0.17,2.0,584,Rejected
23.0,136525.0,2,19750.0,20.0,0.14,4.0,577,Approved
22.0,29924.0,0,4750.0,11.01,0.16,4.0,493,Rejected
21.0,60999.0,0,15000.0,15.7,0.25,3.0,679,Approved
24.0,68051.0,0,15000.0,12.87,0.22,2.0,594,Rejected
25.0,151020.0,0,8000.0,9.63,0.05,2.0,631,Rejected
25.0,151243.0,1,14000.0,14.42,0.09,4.0,652,Rejected
23.0,150728.0,0,7500.0,8.0,0.05,4.0,543,Rejected
22.0,151163.0,4,10000.0,11.01,0.07,2.0,660,Rejected
25.0,150748.0,0,12000.0,11.01,0.08,3.0,630,Rejected
26.0,151202.0,2,9600.0,5.79,0.06,2.0,512,Rejected
23.0,29579.0,2,7000.0,11.86,0.24,4.0,637,Rejected
25.0,69344.0,4,15000.0,13.85,0.22,4.0,677,Rejected
22.0,29694.0,0,6000.0,11.49,0.2,4.0,578,Rejected
22.0,150688.0,2,30000.0,7.9,0.2,2.0,647,Rejected
23.0,30036.0,0,5000.0,10.38,0.17,4.0,594,Rejected
25.0,150848.0,6,15000.0,7.88,0.1,3.0,607,Rejected
22.0,151143.0,1,10000.0,14.74,0.07,2.0,688,Rejected
22.0,151835.0,0,9000.0,10.99,0.06,4.0,651,Rejected
25.0,151958.0,6,15000.0,7.9,0.1,3.0,602,Rejected
25.0,152144.0,2,10200.0,11.01,0.07,4.0,688,Rejected
24.0,152448.0,0,11800.0,11.01,0.08,2.0,653,Rejected
22.0,152254.0,0,3600.0,15.99,0.02,3.0,567,Rejected
26.0,137550.0,0,6000.0,10.0,0.04,2.0,611,Approved
25.0,152135.0,3,6000.0,6.92,0.04,3.0,663,Rejected
24.0,64370.0,3,15000.0,16.77,0.23,2.0,657,Approved
26.0,152348.0,2,11000.0,7.14,0.07,4.0,618,Rejected
23.0,29899.0,1,7000.0,7.14,0.23,3.0,669,Rejected
22.0,152285.0,1,24000.0,11.36,0.16,4.0,641,Rejected
26.0,29538.0,6,2500.0,11.83,0.08,4.0,638,Rejected
26.0,152217.0,4,7500.0,13.92,0.05,3.0,673,Rejected
23.0,72828.0,0,15000.0,11.01,0.21,4.0,665,Rejected
25.0,152739.0,0,2000.0,11.01,0.01,2.0,591,Rejected
22.0,72663.0,0,15000.0,11.71,0.21,4.0,659,Rejected
23.0,118114.0,2,6950.0,13.67,0.06,2.0,532,Approved
23.0,153656.0,0,11000.0,10.0,0.07,2.0,478,Rejected
25.0,153310.0,1,6000.0,9.91,0.04,2.0,641,Rejected
26.0,153665.0,7,6000.0,5.42,0.04,3.0,638,Rejected
26.0,153415.0,1,4900.0,11.01,0.03,3.0,619,Rejected
24.0,118685.0,3,24000.0,17.39,0.2,3.0,656,Approved
25.0,118432.0,4,20000.0,17.39,0.17,3.0,662,Approved
24.0,139108.0,0,12000.0,15.05,0.09,4.0,681,Approved
,154022.0,5,10000.0,7.51,0.06,3.0,530,Rejected
22.0,154024.0,1,15000.0,7.49,0.1,4.0,675,Rejected
23.0,65758.0,0,15000.0,15.27,0.23,2.0,635,Approved
26.0,153798.0,4,24250.0,15.31,0.16,4.0,603,Rejected
25.0,154377.0,2,12000.0,7.88,0.08,2.0,664,Rejected
26.0,154931.0,1,26000.0,13.99,0.17,3.0,498,Rejected
26.0,154765.0,0,35000.0,8.9,0.23,3.0,627,Rejected
24.0,154651.0,2,12000.0,6.03,0.08,3.0,701,Rejected
26.0,73249.0,4,15000.0,6.03,0.2,3.0,638,Rejected
23.0,154696.0,3,6000.0,7.49,0.04,2.0,560,Rejected
23.0,154556.0,4,4800.0,12.99,0.03,2.0,630,Rejected
26.0,140055.0,6,5000.0,11.01,0.04,3.0,653,Approved
22.0,154424.0,0,21600.0,6.91,0.14,4.0,516,Rejected
23.0,154495.0,1,3000.0,14.72,0.02,4.0,595,Rejected
22.0,154945.0,0,30000.0,7.29,0.19,2.0,546,Rejected
25.0,155104.0,0,15000.0,12.53,0.1,3.0,612,Rejected
25.0,155347.0,0,28000.0,7.9,0.18,3.0,664,Rejected
22.0,73217.0,0,15000.0,11.71,0.2,3.0,620,Rejected
23.0,156614.0,1,13500.0,5.42,0.09,2.0,663,Rejected
25.0,156327.0,2,3000.0,11.12,0.02,3.0,651,Rejected
23.0,157144.0,0,30000.0,11.11,0.19,4.0,615,Rejected
,156864.0,4,7500.0,11.86,0.05,3.0,513,Rejected
24.0,73021.0,3,15000.0,13.99,0.21,4.0,512,Rejected
22.0,73133.0,0,15000.0,10.59,0.21,3.0,586,Rejected
25.0,73210.0,4,15000.0,12.99,0.2,4.0,599,Rejected
22.0,157127.0,1,3000.0,13.49,0.02,2.0,580,Rejected
23.0,73078.0,0,15000.0,11.11,0.21,2.0,587,Rejected
26.0,157022.0,2,3000.0,17.58,0.02,3.0,605,Rejected
24.0,72726.0,3,15000.0,6.17,0.21,3.0,646,Rejected
24.0,157024.0,1,6000.0,6.62,0.04,2.0,550,Rejected
22.0,73162.0,0,15000.0,13.35,0.21,3.0,650,Rejected
26.0,156845.0,5,10000.0,6.03,0.06,2.0,680,Rejected
26.0,157279.0,3,35000.0,18.25,0.22,4.0,693,Rejected
24.0,156630.0,0,5000.0,12.42,0.03,2.0,607,Rejected
26.0,156860.0,5,18000.0,7.9,0.11,2.0,624,Rejected
22.0,72745.0,1,15000.0,11.01,0.21,4.0,609,Rejected
25.0,157227.0,1,35000.0,11.01,0.22,3.0,595,Rejected
26.0,157012.0,4,6500.0,15.99,0.04,3.0,620,Rejected
24.0,156669.0,0,7000.0,11.99,0.04,3.0,627,Rejected
24.0,73063.0,1,15000.0,13.85,0.21,2.0,508,Rejected
25.0,73005.0,1,15000.0,11.01,0.21,3.0,656,Rejected
26.0,157233.0,5,8600.0,5.99,0.05,3.0,579,Rejected
23.0,72776.0,0,15000.0,14.22,0.21,2.0,651,Rejected
24.0,73423.0,2,15000.0,11.83,0.2,3.0,572,Rejected
24.0,157145.0,3,6000.0,10.59,0.04,2.0,636,Rejected
25.0,157114.0,2,8000.0,13.49,0.05,4.0,692,Rejected
23.0,73062.0,0,15000.0,11.83,0.21,3.0,697,Rejected
23.0,156961.0,2,15000.0,12.87,0.1,4.0,669,Rejected
25.0,156942.0,5,15000.0,11.14,0.1,3.0,698,Rejected
23.0,157069.0,0,6000.0,5.42,0.04,2.0,667,Rejected
25.0,156853.0,0,3000.0,5.42,0.02,2.0,519,Rejected
23.0,156992.0,2,6800.0,8.49,0.04,3.0,645,Rejected
23.0,157029.0,0,5000.0,14.79,0.03,3.0,607,Rejected
22.0,157116.0,0,14500.0,11.01,0.09,4.0,667,Rejected
22.0,73148.0,0,15000.0,14.26,0.21,4.0,617,Rejected
22.0,66171.0,0,15000.0,16.7,0.23,4.0,595,Approved
23.0,73680.0,1,15000.0,10.83,0.2,2.0,649,Rejected
23.0,156952.0,0,5000.0,5.79,0.03,4.0,634,Rejected
24.0,121160.0,0,30000.0,14.91,0.25,3.0,625,Approved
23.0,156880.0,3,6000.0,5.79,0.04,3.0,671,Rejected
24.0,156991.0,2,25000.0,10.74,0.16,3.0,653,Rejected
25.0,156948.0,6,6325.0,6.54,0.04,3.0,711,Rejected
24.0,156813.0,1,18500.0,11.01,0.12,2.0,612,Rejected
22.0,66639.0,1,15000.0,14.83,0.23,4.0,655,Approved
,74056.0,2,15000.0,12.53,0.2,2.0,646,Rejected
23.0,156955.0,2,25000.0,11.12,0.16,3.0,550,Rejected
24.0,156820.0,0,15000.0,7.88,0.1,4.0,532,Rejected
25.0,156910.0,1,12000.0,7.51,0.08,2.0,583,Rejected
24.0,74877.0,1,15000.0,18.25,0.2,4.0,693,Rejected
,157067.0,0,13000.0,13.61,0.08,4.0,625,Rejected
25.0,156701.0,4,20000.0,13.48,0.13,2.0,656,Rejected
24.0,74942.0,0,15000.0,11.01,0.2,4.0,637,Rejected
26.0,156977.0,8,4000.0,10.99,0.03,3.0,647,Rejected
25.0,157030.0,3,25000.0,11.36,0.16,3.0,631,Rejected
23.0,68174.0,2,15000.0,12.69,0.22,4.0,587,Approved
23.0,157363.0,3,10000.0,11.36,0.06,3.0,638,Rejected
23.0,156769.0,0,20000.0,10.62,0.13,4.0,655,Rejected
21.0,68132.0,3,15000.0,16.0,0.22,2.0,687,Approved
21.0,75613.0,0,15000.0,7.29,0.2,4.0,623,Rejected
24.0,156735.0,6,25000.0,12.53,0.16,3.0,632,Rejected
24.0,157004.0,2,15000.0,14.26,0.1,4.0,655,Rejected
22.0,157098.0,0,24250.0,12.18,0.15,4.0,593,Rejected
25.0,75928.0,0,15000.0,8.94,0.2,4.0,618,Rejected
24.0,157008.0,0,25000.0,11.83,0.16,3.0,676,Rejected
23.0,157059.0,0,22600.0,14.96,0.14,2.0,645,Rejected
24.0,156618.0,2,22800.0,11.01,0.15,3.0,619,Rejected
22.0,28130.0,2,9000.0,5.99,0.32,2.0,469,Rejected
22.0,157078.0,0,25000.0,11.83,0.16,3.0,600,Rejected
22.0,157177.0,0,13000.0,11.14,0.08,3.0,642,Rejected
25.0,157067.0,3,19400.0,16.0,0.12,4.0,563,Rejected
24.0,76298.0,3,15000.0,9.45,0.2,4.0,697,Rejected
23.0,157178.0,0,15000.0,13.22,0.1,3.0,685,Rejected
22.0,157056.0,1,13000.0,8.94,0.08,4.0,656,Rejected
25.0,156937.0,2,21000.0,13.16,0.13,3.0,542,Rejected
25.0,156944.0,2,15000.0,11.89,0.1,2.0,616,Rejected
26.0,156954.0,0,7000.0,8.0,0.04,2.0,656,Rejected
25.0,70438.0,2,15000.0,18.25,0.21,2.0,615,Approved
24.0,156882.0,2,1250.0,10.95,0.01,2.0,598,Rejected
24.0,156857.0,4,20000.0,11.58,0.13,2.0,622,Rejected
26.0,156847.0,5,5000.0,9.64,0.03,2.0,531,Rejected
23.0,157096.0,4,9000.0,7.74,0.06,2.0,692,Rejected
23.0,157224.0,4,24000.0,6.54,0.15,2.0,548,Rejected
23.0,157283.0,1,20000.0,12.73,0.13,4.0,675,Rejected
22.0,158215.0,0,15000.0,8.94,0.09,2.0,661,Rejected
23.0,158322.0,0,6000.0,7.51,0.04,3.0,546,Rejected
21.0,79123.0,0,15000.0,12.42,0.19,4.0,646,Rejected
26.0,28006.0,6,4750.0,11.86,0.17,4.0,659,Rejected
25.0,158242.0,4,7500.0,12.29,0.05,3.0,631,Rejected
24.0,158101.0,1,24000.0,7.49,0.15,4.0,628,Rejected
24.0,28082.0,3,1000.0,16.32,0.04,2.0,616,Approved
23.0,27700.0,0,7500.0,11.12,0.27,4.0,625,Rejected
26.0,159238.0,3,2000.0,7.51,0.01,3.0,542,Rejected
24.0,71843.0,1,15000.0,14.79,0.21,3.0,694,Approved
26.0,159222.0,1,10200.0,7.9,0.06,2.0,563,Rejected
23.0,159058.0,1,15000.0,6.99,0.09,2.0,649,Rejected
25.0,79112.0,1,15000.0,13.49,0.19,2.0,624,Rejected
24.0,159002.0,0,14000.0,17.49,0.09,2.0,596,Rejected
25.0,72003.0,2,15000.0,9.99,0.21,3.0,553,Approved
26.0,159658.0,0,11200.0,10.99,0.07,4.0,725,Rejected
23.0,144405.0,1,8000.0,11.01,0.06,2.0,684,Approved
26.0,78931.0,4,15000.0,7.66,0.19,4.0,692,Rejected
22.0,159103.0,0,10000.0,7.66,0.06,2.0,650,Rejected
23.0,159689.0,0,9600.0,7.14,0.06,3.0,648,Rejected
24.0,79037.0,1,15000.0,6.17,0.19,2.0,669,Rejected
25.0,71989.0,1,15000.0,16.45,0.21,4.0,648,Approved
25.0,144890.0,1,25000.0,10.99,0.17,2.0,661,Approved
25.0,159995.0,0,12000.0,11.01,0.08,2.0,537,Rejected
23.0,78849.0,2,15000.0,11.12,0.19,3.0,664,Rejected
23.0,159492.0,0,9000.0,11.34,0.06,3.0,528,Rejected
24.0,159773.0,2,28000.0,8.49,0.18,3.0,625,Rejected
23.0,78962.0,1,15000.0,7.88,0.19,3.0,636,Rejected
22.0,79017.0,0,15000.0,11.36,0.19,3.0,588,Rejected
26.0,160273.0,5,12000.0,12.69,0.07,3.0,501,Rejected
24.0,79071.0,2,15000.0,9.88,0.19,2.0,676,Rejected
23.0,79031.0,1,15000.0,8.94,0.19,3.0,668,Rejected
24.0,160268.0,2,28000.0,8.49,0.17,3.0,660,Rejected
26.0,160230.0,3,12000.0,11.49,0.07,4.0,654,Rejected
24.0,160332.0,1,5000.0,11.01,0.03,3.0,554,Rejected
24.0,160582.0,2,3000.0,11.99,0.02,4.0,634,Rejected
23.0,160786.0,2,24000.0,11.01,0.15,4.0,599,Rejected
24.0,160500.0,0,4000.0,7.4,0.02,3.0,606,Rejected
25.0,160721.0,0,25000.0,11.01,0.16,3.0,616,Rejected
24.0,124524.0,1,11600.0,15.05,0.09,2.0,571,Approved
25.0,79260.0,2,15000.0,16.32,0.19,2.0,663,Rejected
25.0,78697.0,2,15000.0,9.63,0.19,4.0,589,Rejected
26.0,161994.0,5,30000.0,13.49,0.19,3.0,642,Rejected
25.0,71564.0,4,15000.0,15.58,0.21,2.0,624,Approved
22.0,79230.0,2,15000.0,16.95,0.19,3.0,586,Rejected
26.0,162423.0,1,10000.0,12.68,0.06,3.0,715,Rejected
25.0,162752.0,1,25000.0,10.75,0.15,3.0,647,Rejected
23.0,72779.0,0,15000.0,10.62,0.21,3.0,614,Approved
24.0,81014.0,4,15000.0,6.54,0.19,3.0,592,Rejected
24.0,163011.0,3,21000.0,12.69,0.13,2.0,630,Rejected
20.0,162939.0,0,15000.0,15.96,0.09,2.0,640,Rejected
24.0,163088.0,2,8800.0,6.03,0.05,2.0,614,Rejected
26.0,162960.0,5,6700.0,6.03,0.04,4.0,688,Rejected
25.0,162954.0,5,10000.0,15.62,0.06,3.0,671,Rejected
24.0,162955.0,2,5225.0,7.49,0.03,3.0,580,Rejected
24.0,163074.0,2,25000.0,7.49,0.15,2.0,533,Rejected
26.0,162872.0,7,24000.0,12.99,0.15,2.0,706,Rejected
23.0,162555.0,0,12500.0,15.99,0.08,2.0,657,Rejected
24.0,163262.0,4,6000.0,6.92,0.04,2.0,565,Rejected
24.0,163019.0,1,21000.0,10.74,0.13,2.0,667,Rejected
22.0,27161.0,0,5000.0,7.9,0.18,3.0,601,Rejected
24.0,163051.0,3,10000.0,11.01,0.06,3.0,680,Rejected
23.0,162907.0,1,16000.0,6.91,0.1,3.0,666,Rejected
24.0,162764.0,0,17000.0,6.17,0.1,4.0,617,Rejected
22.0,82567.0,0,15000.0,10.37,0.18,3.0,555,Rejected
26.0,126897.0,2,24000.0,15.21,0.19,4.0,488,Approved
24.0,162980.0,2,21000.0,10.38,0.13,4.0,587,Rejected
26.0,126524.0,0,15000.0,15.33,0.12,3.0,631,Approved
23.0,83747.0,0,15000.0,10.65,0.18,4.0,576,Rejected
21.0,83732.0,0,15000.0,8.49,0.18,2.0,676,Rejected
25.0,163083.0,3,25000.0,16.07,0.15,4.0,668,Rejected
25.0,162826.0,3,20000.0,12.73,0.12,3.0,699,Rejected
24.0,84396.0,3,15000.0,13.24,0.18,4.0,570,Rejected
25.0,163130.0,7,16000.0,11.01,0.1,3.0,636,Rejected
24.0,163190.0,0,12500.0,11.01,0.08,4.0,659,Rejected
23.0,84954.0,4,15000.0,13.43,0.18,4.0,709,Rejected
24.0,148553.0,4,24250.0,12.87,0.16,4.0,624,Approved
23.0,163135.0,3,10000.0,18.43,0.06,4.0,654,Rejected
23.0,84954.0,0,15000.0,11.89,0.18,4.0,571,Rejected
22.0,162959.0,0,10800.0,8.0,0.07,4.0,592,Rejected
25.0,84610.0,4,15000.0,16.02,0.18,4.0,677,Rejected
24.0,162889.0,4,12000.0,9.38,0.07,2.0,609,Rejected
23.0,163907.0,2,9800.0,15.99,0.06,3.0,709,Rejected
21.0,84809.0,0,15000.0,11.01,0.18,3.0,574,Rejected
21.0,85132.0,0,15000.0,10.38,0.18,2.0,622,Rejected
25.0,164053.0,0,8000.0,12.87,0.05,3.0,605,Rejected
26.0,85101.0,5,15000.0,16.35,0.18,3.0,502,Rejected
26.0,127468.0,4,24000.0,14.61,0.19,3.0,618,Approved
23.0,164222.0,0,8000.0,8.32,0.05,3.0,646,Rejected
26.0,165516.0,5,21500.0,6.62,0.13,4.0,647,Rejected
25.0,84992.0,1,15000.0,11.89,0.18,2.0,705,Rejected
22.0,165648.0,0,25000.0,9.99,0.15,4.0,619,Rejected
26.0,165429.0,5,3500.0,12.18,0.02,2.0,642,Rejected
,165490.0,0,11400.0,9.63,0.07,2.0,619,Rejected
22.0,165683.0,1,10000.0,5.79,0.06,2.0,570,Rejected
25.0,77703.0,0,15000.0,14.42,0.19,3.0,642,Approved
26.0,166918.0,3,7500.0,6.03,0.04,3.0,648,Rejected
25.0,166202.0,6,8000.0,6.99,0.05,4.0,647,Rejected
22.0,85316.0,0,15000.0,15.7,0.18,3.0,544,Rejected
21.0,85679.0,0,15000.0,8.0,0.18,3.0,667,Rejected
24.0,166460.0,1,16500.0,6.54,0.1,3.0,565,Rejected
23.0,166608.0,0,2700.0,11.86,0.02,2.0,654,Rejected
25.0,166313.0,3,5000.0,11.86,0.03,4.0,680,Rejected
25.0,166899.0,2,21600.0,11.01,0.13,4.0,597,Rejected
25.0,166577.0,3,9000.0,12.22,0.05,3.0,683,Rejected
23.0,26100.0,0,3825.0,14.65,0.15,4.0,663,Rejected
25.0,153308.0,0,5000.0,12.73,0.03,2.0,642,Approved
23.0,26533.0,0,7500.0,12.69,0.28,3.0,653,Rejected
23.0,26016.0,2,6000.0,15.27,0.23,2.0,669,Rejected
26.0,169157.0,8,14400.0,11.01,0.09,2.0,703,Rejected
24.0,79107.0,2,15000.0,16.32,0.19,4.0,659,Approved
23.0,169093.0,1,16400.0,15.96,0.1,3.0,719,Rejected
24.0,154488.0,0,18000.0,17.27,0.12,2.0,691,Approved
25.0,168742.0,5,8000.0,11.71,0.05,2.0,647,Rejected
21.0,169106.0,0,18000.0,7.9,0.11,4.0,576,Rejected
23.0,169006.0,0,12000.0,11.71,0.07,4.0,697,Rejected
25.0,87721.0,1,15000.0,12.42,0.17,3.0,637,Rejected
,87686.0,5,15000.0,6.92,0.17,3.0,635,Rejected
26.0,80263.0,3,15000.0,16.02,0.19,2.0,632,Approved
25.0,87881.0,1,15000.0,12.68,0.17,3.0,682,Rejected
23.0,169121.0,4,12000.0,5.42,0.07,3.0,667,Rejected
23.0,169638.0,4,12000.0,8.49,0.07,3.0,700,Rejected
22.0,87547.0,0,15000.0,17.19,0.17,2.0,678,Rejected
24.0,87478.0,2,15000.0,10.99,0.17,4.0,586,Rejected
22.0,168973.0,0,10000.0,10.99,0.06,3.0,697,Rejected
24.0,168794.0,1,4475.0,7.49,0.03,4.0,556,Rejected
26.0,26379.0,5,8000.0,13.79,0.3,3.0,670,Rejected
25.0,168710.0,5,35000.0,10.59,0.21,3.0,560,Rejected
23.0,68720.0,1,15000.0,11.48,0.22,4.0,709,Approved
23.0,169272.0,0,6000.0,13.49,0.04,3.0,569,Rejected
23.0,168877.0,2,3500.0,5.79,0.02,3.0,623,Rejected
24.0,89354.0,2,15000.0,13.16,0.17,3.0,638,Rejected
23.0,89411.0,1,15000.0,11.89,0.17,3.0,703,Rejected
24.0,168997.0,0,25000.0,10.74,0.15,4.0,644,Rejected
24.0,168844.0,4,20000.0,6.54,0.12,4.0,740,Rejected
22.0,169019.0,0,20000.0,6.91,0.12,3.0,514,Rejected
24.0,168956.0,1,25000.0,10.36,0.15,2.0,695,Rejected
,168913.0,5,22000.0,8.88,0.13,3.0,656,Rejected
23.0,90098.0,0,15000.0,13.47,0.17,3.0,543,Rejected
24.0,169035.0,2,16000.0,10.38,0.09,2.0,588,Rejected
23.0,169058.0,0,15000.0,15.58,0.09,3.0,642,Rejected
24.0,91076.0,0,15000.0,11.71,0.16,4.0,672,Rejected
23.0,91120.0,4,15000.0,11.01,0.16,3.0,673,Rejected
25.0,169312.0,0,4800.0,7.88,0.03,4.0,659,Rejected
26.0,168956.0,1,13050.0,14.59,0.08,3.0,617,Rejected
26.0,168653.0,1,24250.0,12.53,0.14,3.0,534,Rejected
21.0,83662.0,1,15000.0,15.28,0.18,4.0,647,Approved
21.0,91301.0,0,15000.0,10.37,0.16,4.0,650,Rejected
23.0,71428.0,1,15000.0,13.43,0.21,4.0,636,Approved
25.0,154516.0,5,10000.0,11.58,0.06,2.0,706,Approved
21.0,25052.0,0,2500.0,9.63,0.1,2.0,527,Rejected
22.0,131462.0,1,10000.0,12.23,0.08,4.0,647,Approved
24.0,169114.0,2,4000.0,16.45,0.02,3.0,663,Rejected
23.0,90928.0,0,15000.0,6.54,0.16,3.0,704,Rejected
25.0,169117.0,5,4500.0,12.87,0.03,4.0,618,Rejected
,169360.0,4,6000.0,11.14,0.04,3.0,703,Rejected
24.0,169804.0,0,10000.0,5.99,0.06,3.0,498,Rejected
24.0,170387.0,0,10000.0,7.49,0.06,2.0,641,Rejected
23.0,170395.0,2,15000.0,11.01,0.09,4.0,670,Rejected
24.0,170313.0,3,12000.0,12.53,0.07,4.0,688,Rejected
25.0,171723.0,5,14000.0,7.51,0.08,3.0,672,Rejected
24.0,171378.0,0,7500.0,7.88,0.04,2.0,637,Rejected
25.0,83873.0,6,15000.0,16.7,0.18,3.0,627,Approved
24.0,173017.0,5,4000.0,12.61,0.02,4.0,697,Rejected
26.0,173294.0,2,12000.0,7.66,0.07,3.0,653,Rejected
24.0,159550.0,0,1500.0,17.27,0.01,2.0,600,Approved
23.0,173598.0,0,10000.0,5.99,0.06,2.0,691,Rejected
26.0,173814.0,3,12000.0,7.49,0.07,3.0,665,Rejected
23.0,174057.0,0,6800.0,7.49,0.04,2.0,613,Rejected
24.0,173889.0,2,14700.0,7.66,0.08,3.0,595,Rejected
26.0,91505.0,1,15000.0,16.49,0.16,4.0,508,Rejected
24.0,174195.0,1,8000.0,14.72,0.05,4.0,593,Rejected
24.0,173833.0,0,14400.0,10.25,0.08,3.0,603,Rejected
23.0,91996.0,0,15000.0,10.74,0.16,4.0,647,Rejected
26.0,91972.0,6,15000.0,13.11,0.16,4.0,674,Rejected
25.0,175468.0,2,25000.0,16.35,0.14,2.0,683,Rejected
23.0,174951.0,0,10000.0,11.71,0.06,3.0,696,Rejected
23.0,93504.0,0,15000.0,12.42,0.16,2.0,662,Rejected
24.0,174801.0,3,7000.0,10.99,0.04,3.0,706,Rejected
24.0,25074.0,4,3000.0,8.94,0.12,2.0,600,Rejected
26.0,175077.0,2,14000.0,10.59,0.08,2.0,608,Rejected
24.0,174784.0,2,12000.0,10.99,0.07,2.0,672,Rejected
25.0,175222.0,0,8000.0,8.49,0.05,3.0,625,Rejected
26.0,93903.0,3,15000.0,10.0,0.16,3.0,657,Rejected
23.0,88919.0,1,15000.0,7.51,0.17,2.0,597,Approved
22.0,24964.0,0,3200.0,12.21,0.13,4.0,658,Rejected
23.0,175443.0,1,12000.0,10.37,0.07,2.0,655,Rejected
22.0,174836.0,1,12000.0,6.92,0.07,4.0,558,Rejected
23.0,174697.0,0,14400.0,5.79,0.08,4.0,620,Rejected
23.0,96883.0,2,15000.0,12.69,0.15,4.0,631,Rejected
25.0,175014.0,2,12000.0,5.79,0.07,2.0,586,Rejected
21.0,97049.0,0,15000.0,11.01,0.15,2.0,678,Rejected
25.0,175075.0,4,25000.0,11.36,0.14,4.0,570,Rejected
24.0,175150.0,4,20000.0,11.36,0.11,3.0,621,Rejected
23.0,175323.0,0,20800.0,11.83,0.12,4.0,504,Rejected
24.0,174626.0,3,11500.0,11.14,0.07,4.0,614,Rejected
26.0,136194.0,2,9000.0,12.53,0.07,4.0,657,Approved
26.0,97007.0,4,15000.0,8.49,0.15,2.0,590,Rejected
25.0,160315.0,0,3000.0,17.9,0.02,2.0,652,Approved
25.0,174855.0,2,7500.0,10.08,0.04,2.0,685,Rejected
21.0,24512.0,0,6800.0,14.59,0.28,2.0,615,Approved
24.0,175038.0,0,5000.0,9.63,0.03,4.0,523,Rejected
23.0,175787.0,0,4700.0,6.92,0.03,2.0,688,Rejected
24.0,24768.0,1,4800.0,13.61,0.19,3.0,681,Approved
25.0,161820.0,5,7500.0,13.49,0.05,2.0,684,Approved
