ID,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
W10396,20.0,73,11.0,43.0,overcast,1005.72,1,Summer,8.5,mountain,Cloudy
W1357,38.0,40,9.0,52.0,overcast,902.13,10,Winter,8.0,inland,Rainy
W9809,25.0,74,9.5,16.0,partly cloudy,1004.27,2,Summer,6.5,mountain,Cloudy
W1071,37.0,73,11.0,84.0,cloudy,1005.06,1,Winter,6.5,inland,Cloudy
W6845,0.0,78,15.0,97.0,overcast,982.77,0,Winter,2.0,mountain,Snowy
W5498,49.0,92,18.5,83.0,partly cloudy,1014.95,14,Autumn,1.5,mountain,Sunny
W9537,-5.0,86,3.5,62.0,overcast,983.25,1,Winter,4.0,mountain,Snowy
W8357,34.0,44,10.0,7.0,clear,1029.04,6,Autumn,6.0,coastal,Sunny
W855,24.0,41,3.0,11.0,clear,1020.28,7,Autumn,7.0,coastal,Sunny
W4866,10.0,31,4.5,30.0,overcast,874.55,13,Autumn,4.5,coastal,Sunny
W6372,40.0,53,0.0,18.0,clear,1025.22,10,Winter,6.5,coastal,Sunny
W4914,32.0,80,15.5,96.0,overcast,1003.58,0,Autumn,1.5,mountain,Rainy
W5965,33.0,70,2.5,13.0,partly cloudy,1013.34,1,Autumn,6.0,mountain,Cloudy
W2823,11.0,74,13.5,35.0,overcast,1005.99,1,Winter,8.0,inland,Cloudy
W2951,26.0,20,8.5,7.0,clear,1016.15,6,Spring,8.0,coastal,Sunny
W11176,19.0,89,6.5,50.0,overcast,1004.04,1,Spring,2.5,coastal,Rainy
W5043,26.0,67,12.0,33.0,overcast,1008.86,2,Winter,8.0,inland,Cloudy
W387,10.0,94,13.5,62.0,overcast,1005.18,1,Autumn,5.0,coastal,Rainy
W12704,22.0,26,6.0,90.0,partly cloudy,907.31,1,Spring,16.5,inland,Cloudy
W9213,31.0,95,32.5,108.0,partly cloudy,1006.46,14,Summer,4.0,mountain,Cloudy
W8316,56.0,106,18.5,91.0,clear,1021.73,1,Winter,3.5,coastal,Sunny
W6818,21.0,96,11.5,70.0,overcast,1013.99,1,Winter,4.0,inland,Rainy
W10739,33.0,90,10.5,108.0,overcast,1008.59,5,Winter,7.5,inland,Cloudy
W3007,32.0,73,9.0,77.0,overcast,998.17,3,Winter,2.5,coastal,Rainy
W3956,21.0,48,6.0,0.0,clear,1024.48,7,Winter,8.5,inland,Sunny
W9412,34.0,64,4.5,3.0,clear,1018.92,9,Spring,7.0,coastal,Sunny
W1570,25.0,49,9.0,17.0,partly cloudy,1016.51,5,Summer,6.5,mountain,Sunny
W11668,36.0,95,33.5,102.0,partly cloudy,1010.51,6,Summer,4.5,coastal,Cloudy
W6553,28.0,33,8.0,61.0,cloudy,1187.74,4,Summer,6.0,mountain,Sunny
W5975,32.0,77,12.0,34.0,overcast,1006.22,1,Winter,7.5,coastal,Cloudy
W11146,24.0,71,15.0,72.0,overcast,1006.3,1,Summer,3.0,inland,Rainy
W1487,-8.0,86,19.5,97.0,overcast,980.75,1,Winter,1.0,inland,Snowy
W2111,-4.0,90,8.0,92.0,overcast,997.91,1,Winter,4.0,inland,Snowy
W9047,38.0,73,11.0,56.0,cloudy,1124.17,8,Spring,18.5,coastal,Cloudy
W3492,23.0,66,11.0,23.0,overcast,1017.69,2,Winter,5.0,inland,Cloudy
W10822,25.0,105,26.5,107.0,partly cloudy,1012.27,7,Summer,3.5,mountain,Cloudy
W1310,21.0,76,3.0,101.0,overcast,1010.35,1,Autumn,10.0,mountain,Cloudy
W5515,36.0,59,6.0,19.0,partly cloudy,1013.04,5,Summer,8.0,inland,Sunny
W1424,29.0,63,10.5,76.0,overcast,945.26,14,Summer,7.0,coastal,Rainy
W12668,30.0,74,6.5,109.0,clear,1020.56,12,Autumn,11.0,mountain,Sunny
W478,25.0,51,4.0,3.0,clear,1017.49,9,Summer,7.5,mountain,Sunny
W12174,-5.0,80,17.0,93.0,overcast,987.55,1,Winter,5.0,mountain,Snowy
W9952,58.0,93,9.0,103.0,clear,1012.64,9,Winter,5.0,coastal,Sunny
W5035,13.0,70,10.5,10.0,overcast,1017.67,4,Winter,7.5,inland,Cloudy
W5847,17.0,96,12.0,78.0,overcast,1011.37,3,Summer,2.5,mountain,Rainy
W10097,21.0,98,15.0,75.0,overcast,1002.2,1,Winter,4.5,mountain,Rainy
W11337,10.0,97,10.5,53.0,overcast,1001.2,3,Winter,2.0,mountain,Rainy
W10810,33.0,56,9.5,46.0,overcast,1007.42,3,Winter,6.0,mountain,Cloudy
W5447,32.0,97,14.5,93.0,partly cloudy,1017.26,1,Summer,4.5,inland,Rainy
W9452,23.0,90,19.0,73.0,partly cloudy,1003.62,1,Winter,1.5,mountain,Rainy
W8350,10.0,97,5.5,92.0,partly cloudy,995.44,3,Spring,1.5,coastal,Rainy
W5025,17.0,78,12.5,86.0,partly cloudy,1015.67,0,Summer,2.5,inland,Rainy
W9110,-7.0,84,13.0,92.0,overcast,982.7,1,Winter,2.0,mountain,Snowy
W2230,41.0,66,5.5,6.0,clear,1012.98,9,Summer,8.0,mountain,Sunny
W7831,22.0,78,14.0,66.0,overcast,1015.99,2,Winter,1.5,coastal,Rainy
W6952,54.0,97,15.0,72.0,partly cloudy,1016.13,14,Winter,5.5,inland,Cloudy
W7052,19.0,78,11.5,72.0,partly cloudy,995.28,11,Spring,3.5,inland,Rainy
W6750,22.0,63,14.5,93.0,overcast,997.29,0,Spring,3.0,mountain,Rainy
W7295,4.0,83,8.0,97.0,partly cloudy,992.85,1,Winter,5.0,mountain,Snowy
W2508,15.0,82,14.5,91.0,overcast,993.37,1,Winter,1.0,inland,Rainy
W10002,48.0,67,10.0,53.0,partly cloudy,1144.28,9,Winter,17.0,coastal,Cloudy
W4847,-2.0,89,13.0,97.0,partly cloudy,984.69,0,Winter,4.5,mountain,Snowy
W9627,38.0,27,7.5,14.0,clear,1017.69,6,Winter,6.5,inland,Sunny
W10293,-7.0,91,10.0,77.0,overcast,999.14,1,Winter,4.5,mountain,Snowy
W1586,-6.0,75,13.5,54.0,overcast,991.67,0,Winter,2.0,inland,Snowy
W7655,4.0,67,13.5,59.0,overcast,981.53,1,Winter,3.0,inland,Snowy
W12497,-17.0,44,2.0,80.0,partly cloudy,950.59,6,Spring,19.5,coastal,Sunny
W2323,4.0,72,6.0,85.0,overcast,981.3,0,Winter,3.0,mountain,Snowy
W1457,60.0,109,10.0,105.0,partly cloudy,1017.33,10,Autumn,6.5,mountain,Sunny
W872,28.0,37,7.0,16.0,partly cloudy,1021.88,6,Spring,5.0,mountain,Sunny
W2235,22.0,92,12.0,75.0,clear,1024.34,8,Autumn,3.0,inland,Sunny
W951,-5.0,66,5.0,68.0,overcast,994.28,0,Winter,1.5,mountain,Snowy
W638,34.0,67,18.0,88.0,overcast,1018.97,1,Summer,3.5,coastal,Rainy
W9517,28.0,100,5.0,70.0,clear,1017.73,0,Spring,5.0,coastal,Sunny
W10290,47.0,86,21.0,74.0,partly cloudy,1007.79,5,Winter,6.5,inland,Cloudy
W202,-10.0,94,7.5,98.0,partly cloudy,989.37,1,Winter,4.0,mountain,Snowy
W12175,29.0,85,29.0,87.0,partly cloudy,1019.66,5,Summer,3.5,mountain,Cloudy
W11893,21.0,96,9.0,92.0,partly cloudy,1001.52,8,Spring,5.5,coastal,Cloudy
W3580,-20.0,24,11.5,81.0,overcast,1105.12,2,Winter,3.0,mountain,Rainy
W2497,19.0,63,8.5,33.0,overcast,1014.27,2,Spring,6.5,mountain,Cloudy
W2346,4.0,73,12.5,84.0,overcast,990.99,0,Winter,3.0,inland,Snowy
W1622,31.0,55,8.0,33.0,overcast,1006.48,1,Autumn,6.5,coastal,Cloudy
W7032,-3.0,92,7.0,74.0,partly cloudy,988.98,1,Winter,4.0,inland,Snowy
W12452,-9.0,72,9.5,51.0,overcast,999.3,1,Winter,2.0,inland,Snowy
W2649,27.0,96,11.5,51.0,partly cloudy,1006.4,2,Spring,2.0,coastal,Rainy
W9713,22.0,46,9.0,14.0,clear,1013.94,5,Winter,5.5,inland,Sunny
W4424,26.0,74,12.0,13.0,overcast,1010.7,1,Spring,7.0,coastal,Cloudy
W8833,-7.0,92,2.5,95.0,overcast,985.19,1,Winter,3.5,mountain,Snowy
W1247,0.0,80,18.0,90.0,overcast,994.11,0,Winter,3.5,mountain,Snowy
W10879,-10.0,83,19.0,81.0,partly cloudy,982.94,1,Winter,4.0,inland,Snowy
W3732,2.0,71,1.0,52.0,partly cloudy,996.33,0,Winter,2.5,mountain,Snowy
W8101,1.0,83,1.0,53.0,overcast,990.02,1,Winter,3.5,inland,Snowy
W4723,35.0,26,3.0,15.0,partly cloudy,1010.07,5,Autumn,6.0,inland,Sunny
W4245,39.0,37,3.0,4.0,clear,1020.17,6,Winter,5.5,mountain,Sunny
W11543,35.0,94,30.5,81.0,partly cloudy,1018.53,7,Winter,3.5,coastal,Rainy
W4962,3.0,67,15.0,96.0,partly cloudy,984.37,0,Winter,5.0,mountain,Snowy
W9293,37.0,20,3.5,5.0,clear,1016.37,8,Winter,7.0,coastal,Sunny
W4883,10.0,84,31.5,90.0,overcast,1018.7,8,Autumn,3.0,mountain,Rainy
W770,34.0,68,10.5,62.0,overcast,1012.09,2,Summer,2.0,coastal,Rainy
W5853,-18.0,55,1.0,77.0,partly cloudy,981.32,1,Winter,4.5,coastal,Cloudy
W4524,23.0,74,7.0,26.0,overcast,1007.61,4,Summer,6.5,mountain,Cloudy
W7055,14.0,80,9.0,82.0,overcast,996.79,1,Summer,2.0,mountain,Rainy
W2407,25.0,62,1.0,33.0,partly cloudy,1003.39,3,Spring,5.5,mountain,Cloudy
W11642,29.0,68,7.0,73.0,overcast,998.1,0,Summer,4.5,coastal,Rainy
W10749,28.0,60,14.5,63.0,partly cloudy,1002.62,1,Winter,3.5,coastal,Rainy
W4237,-8.0,65,2.5,72.0,partly cloudy,984.84,0,Winter,4.0,inland,Snowy
W6497,1.0,96,9.0,95.0,overcast,990.82,1,Winter,3.5,mountain,Snowy
W239,-3.0,76,10.0,85.0,overcast,986.77,0,Winter,3.5,mountain,Snowy
W11624,46.0,40,13.0,19.0,partly cloudy,841.67,1,Winter,4.0,mountain,Cloudy
W11637,-5.0,60,17.0,51.0,partly cloudy,985.52,1,Winter,4.0,inland,Snowy
W4025,40.0,83,26.5,108.0,overcast,1000.36,14,Autumn,1.5,inland,Rainy
W5045,21.0,56,8.5,18.0,partly cloudy,1015.83,4,Winter,6.5,coastal,Cloudy
W12674,34.0,90,7.0,79.0,overcast,1003.12,1,Winter,4.5,inland,Rainy
W22,-7.0,88,12.5,98.0,overcast,980.31,1,Winter,3.0,inland,Snowy
W7645,29.0,39,4.5,18.0,clear,1019.54,7,Spring,8.5,coastal,Sunny
W10278,17.0,65,2.5,23.0,partly cloudy,1016.65,4,Spring,7.5,coastal,Cloudy
W9981,34.0,47,2.0,10.0,overcast,1152.88,2,Autumn,15.5,inland,Snowy
W8505,-3.0,90,2.0,51.0,overcast,991.41,0,Winter,3.0,mountain,Snowy
W6866,27.0,93,6.5,80.0,partly cloudy,1002.11,3,Autumn,1.5,mountain,Rainy
W5195,27.0,79,16.5,84.0,overcast,1011.66,3,Summer,3.0,mountain,Rainy
W4958,25.0,75,15.0,52.0,overcast,996.91,1,Summer,1.0,mountain,Rainy
W10232,19.0,77,7.5,72.0,partly cloudy,1002.91,10,Spring,4.0,coastal,Cloudy
W6423,53.0,104,11.0,89.0,overcast,1005.24,14,Winter,9.5,coastal,Cloudy
W12527,11.0,63,7.0,13.0,overcast,1009.2,4,Winter,8.0,inland,Cloudy
W4280,-15.0,41,5.5,34.0,overcast,980.9,11,Winter,2.5,inland,Rainy
W12446,33.0,25,8.0,6.0,partly cloudy,1023.77,6,Spring,5.5,inland,Sunny
W10255,12.0,82,18.0,63.0,overcast,990.87,3,Autumn,2.5,inland,Rainy
W11767,26.0,24,4.0,9.0,clear,1010.36,8,Autumn,7.5,inland,Sunny
W10963,-9.0,67,18.0,99.0,overcast,994.83,1,Winter,2.0,inland,Snowy
W8611,27.0,75,2.0,21.0,overcast,1003.88,2,Spring,7.5,inland,Cloudy
W1794,9.0,83,19.5,91.0,overcast,999.89,10,Winter,1.0,coastal,Rainy
W4000,54.0,107,26.0,88.0,partly cloudy,991.72,4,Spring,3.0,mountain,Rainy
W7213,29.0,33,5.5,5.0,clear,1011.21,5,Autumn,5.5,mountain,Sunny
W10457,31.0,92,17.0,61.0,partly cloudy,1010.51,1,Winter,2.5,coastal,Rainy
W10812,-7.0,57,1.5,22.0,cloudy,829.51,11,Summer,12.0,coastal,Sunny
W712,35.0,42,6.0,11.0,clear,1024.48,5,Summer,7.5,coastal,Sunny
W2389,41.0,23,0.5,14.0,clear,1016.39,6,Summer,7.0,mountain,Sunny
W5545,27.0,57,2.0,1.0,clear,1017.64,10,Winter,6.0,coastal,Sunny
W12706,34.0,87,14.0,56.0,overcast,990.55,3,Spring,2.5,mountain,Rainy
W7990,27.0,91,13.5,75.0,overcast,998.73,1,Spring,2.5,coastal,Rainy
W10865,31.0,64,7.5,70.0,partly cloudy,1019.87,1,Spring,1.5,coastal,Rainy
W2116,36.0,54,6.5,9.0,clear,1016.25,11,Winter,8.5,inland,Sunny
W6243,36.0,89,0.5,73.0,partly cloudy,1006.71,13,Summer,2.5,coastal,Cloudy
W12932,25.0,76,15.5,55.0,overcast,1011.26,1,Spring,4.5,coastal,Rainy
W1069,31.0,53,7.5,5.0,clear,1023.5,10,Autumn,9.5,inland,Sunny
W11803,2.0,84,39.0,105.0,overcast,981.25,7,Winter,0.5,inland,Snowy
W2223,25.0,64,12.5,43.0,partly cloudy,1014.07,3,Summer,8.5,mountain,Cloudy
W2580,30.0,79,10.0,65.0,partly cloudy,992.74,3,Summer,3.0,inland,Rainy
W2124,-3.0,64,17.5,98.0,overcast,992.83,0,Winter,1.5,mountain,Snowy
W7621,31.0,84,20.0,70.0,overcast,1019.33,0,Spring,2.0,inland,Rainy
W6364,11.0,64,5.0,53.0,overcast,1005.38,0,Winter,3.5,inland,Rainy
W11918,22.0,67,8.5,31.0,overcast,1014.55,2,Winter,8.0,mountain,Cloudy
W12647,-3.0,91,6.0,62.0,overcast,999.21,0,Winter,3.5,inland,Snowy
W9372,25.0,63,2.0,70.0,overcast,1010.96,6,Summer,12.0,mountain,Sunny
W5313,31.0,97,28.5,91.0,overcast,1009.12,9,Winter,2.5,coastal,Cloudy
W913,32.0,49,2.5,9.0,clear,1012.59,7,Summer,5.0,inland,Sunny
W9628,35.0,49,0.0,11.0,clear,1027.62,11,Summer,5.5,inland,Sunny
W7339,29.0,48,8.5,2.0,clear,1010.31,8,Autumn,8.0,inland,Sunny
W7802,-20.0,58,9.5,76.0,cloudy,854.95,4,Summer,13.5,inland,Rainy
W1030,19.0,67,4.5,21.0,partly cloudy,1010.75,1,Winter,6.0,inland,Cloudy
W2762,10.0,65,12.0,42.0,partly cloudy,1008.82,4,Spring,5.0,coastal,Cloudy
W4223,20.0,67,8.0,16.0,partly cloudy,1010.01,4,Spring,5.5,coastal,Cloudy
W1595,11.0,67,8.0,17.0,partly cloudy,1005.72,4,Summer,6.0,inland,Cloudy
W12682,31.0,23,1.5,14.0,clear,1017.36,6,Autumn,9.0,mountain,Sunny
W8797,14.0,79,14.0,99.0,partly cloudy,1000.48,3,Spring,3.5,coastal,Rainy
W9219,24.0,91,14.0,97.0,overcast,993.37,0,Autumn,2.0,coastal,Rainy
W11975,-2.0,75,5.0,89.0,overcast,982.18,0,Winter,2.5,inland,Snowy
W1948,39.0,53,2.0,2.0,clear,1023.73,5,Winter,9.0,mountain,Sunny
W5041,-11.0,73,9.0,35.0,overcast,1135.81,12,Spring,2.0,coastal,Rainy
W3337,26.0,68,13.0,37.0,partly cloudy,1003.85,2,Spring,8.0,inland,Cloudy
W4418,17.0,92,20.5,70.0,partly cloudy,1013.39,14,Autumn,7.5,inland,Cloudy
W6725,10.0,72,6.5,64.0,overcast,997.32,2,Winter,4.5,mountain,Rainy
W12756,19.0,82,10.0,53.0,overcast,1007.78,1,Spring,4.0,mountain,Rainy
W6370,32.0,50,1.0,25.0,partly cloudy,1013.75,2,Autumn,6.0,inland,Cloudy
W7970,41.0,24,5.5,10.0,partly cloudy,1010.64,10,Summer,10.0,coastal,Sunny
W726,-7.0,72,6.5,94.0,overcast,999.86,0,Winter,3.5,inland,Snowy
W405,-16.0,48,9.0,76.0,cloudy,1157.85,8,Spring,2.5,inland,Cloudy
W8052,2.0,86,12.5,53.0,partly cloudy,989.86,0,Winter,5.0,mountain,Snowy
W2204,31.0,78,3.5,40.0,overcast,1008.57,2,Winter,8.0,mountain,Cloudy
W11971,40.0,20,0.5,19.0,clear,1013.09,9,Spring,8.0,coastal,Sunny
W13153,22.0,59,1.5,14.0,clear,1020.38,8,Spring,5.5,inland,Sunny
W7776,41.0,104,5.5,85.0,partly cloudy,1023.8,13,Summer,4.5,coastal,Sunny
W6043,11.0,68,9.0,52.0,overcast,990.06,0,Spring,1.5,inland,Rainy
W2554,3.0,106,9.0,73.0,overcast,985.34,8,Winter,0.5,inland,Snowy
W6341,18.0,38,11.0,20.0,overcast,892.79,7,Autumn,1.5,mountain,Snowy
W13196,10.0,74,14.5,71.0,overcast,1003.15,1,Summer,1.0,mountain,Rainy
W470,-8.0,89,7.0,75.0,partly cloudy,987.39,1,Winter,4.0,inland,Snowy
W5460,28.0,66,11.5,49.0,overcast,1017.46,4,Summer,8.5,mountain,Cloudy
W10832,-6.0,92,8.5,68.0,overcast,984.01,1,Winter,2.5,mountain,Snowy
W9609,23.0,55,3.0,10.0,partly cloudy,1020.01,5,Winter,7.0,coastal,Sunny
W7697,32.0,88,5.5,97.0,overcast,1005.66,1,Spring,2.0,mountain,Rainy
W5283,29.0,62,2.0,38.0,overcast,1001.68,3,Spring,9.0,mountain,Cloudy
W6146,44.0,61,8.0,1.0,clear,1021.46,9,Spring,6.5,coastal,Sunny
W2293,16.0,73,12.0,79.0,overcast,997.53,2,Winter,2.5,inland,Rainy
W1181,15.0,72,35.5,99.0,overcast,1012.96,1,Autumn,5.0,inland,Rainy
W12579,30.0,68,13.5,40.0,overcast,1002.37,3,Summer,7.0,coastal,Cloudy
W2023,43.0,48,1.0,4.0,clear,1026.68,10,Autumn,9.0,coastal,Sunny
W12879,95.0,96,1.0,84.0,partly cloudy,1027.98,7,Spring,3.0,mountain,Sunny
W5884,-3.0,60,11.5,56.0,overcast,998.58,0,Winter,4.5,mountain,Snowy
W6425,19.0,78,6.5,33.0,overcast,1004.21,1,Spring,8.0,inland,Cloudy
W5692,26.0,61,13.5,25.0,overcast,1000.09,3,Summer,6.5,mountain,Cloudy
W4164,0.0,63,8.5,69.0,overcast,983.33,0,Winter,2.0,inland,Snowy
W10027,34.0,78,7.5,58.0,overcast,1007.26,2,Winter,3.0,coastal,Rainy
W7132,33.0,77,6.5,96.0,partly cloudy,1001.42,2,Summer,4.5,mountain,Rainy
W2777,22.0,59,8.5,95.0,cloudy,845.46,11,Winter,7.0,mountain,Sunny
W12903,-6.0,63,1.0,50.0,partly cloudy,985.23,1,Winter,5.0,mountain,Snowy
W12476,40.0,34,9.0,0.0,clear,1028.25,11,Spring,7.5,mountain,Sunny
W5037,19.0,102,10.5,109.0,clear,1016.96,12,Winter,11.0,inland,Sunny
W2466,22.0,71,15.5,86.0,partly cloudy,1018.42,9,Summer,5.5,coastal,Cloudy
W11126,20.0,25,7.0,9.0,clear,1013.72,6,Spring,9.0,mountain,Sunny
W8383,40.0,39,0.5,11.0,partly cloudy,1025.81,7,Spring,9.5,mountain,Sunny
W2895,31.0,52,12.5,17.0,overcast,1019.17,2,Winter,5.5,coastal,Cloudy
W1358,34.0,51,10.0,13.0,cloudy,957.62,7,Spring,8.5,inland,Cloudy
W12897,21.0,68,13.0,40.0,overcast,1010.73,3,Autumn,5.5,coastal,Cloudy
W7186,50.0,77,9.0,76.0,clear,1019.37,11,Winter,1.0,coastal,Sunny
W1876,27.0,59,6.0,0.0,clear,1015.53,10,Autumn,7.0,coastal,Sunny
W11992,-4.0,93,14.5,50.0,overcast,980.6,0,Winter,3.0,inland,Snowy
W1923,29.0,90,18.5,57.0,overcast,1004.04,2,Winter,3.5,coastal,Rainy
W5063,23.0,69,8.0,70.0,overcast,1015.23,1,Summer,4.5,inland,Rainy
W7563,12.0,95,9.5,94.0,partly cloudy,1000.03,1,Winter,2.5,inland,Rainy
W4895,-4.0,79,6.0,60.0,partly cloudy,993.9,0,Winter,4.5,inland,Snowy
W4034,7.0,87,10.5,74.0,overcast,984.29,0,Winter,2.0,inland,Snowy
W26,4.0,79,1.0,85.0,partly cloudy,982.53,1,Winter,4.5,inland,Snowy
W3787,28.0,27,7.5,70.0,overcast,944.87,8,Winter,9.0,mountain,Cloudy
W5239,21.0,55,5.0,30.0,overcast,1005.76,4,Spring,7.5,inland,Cloudy
W12354,-10.0,60,14.5,84.0,overcast,988.08,0,Winter,3.5,mountain,Snowy
W4168,25.0,51,10.0,31.0,partly cloudy,1019.42,3,Spring,5.5,coastal,Cloudy
W11229,22.0,65,12.5,85.0,overcast,1013.47,2,Spring,4.0,coastal,Rainy
W1194,38.0,78,3.5,85.0,overcast,1187.42,0,Winter,5.0,coastal,Snowy
W1029,15.0,85,28.0,92.0,partly cloudy,1003.57,9,Summer,0.5,coastal,Cloudy
W11158,31.0,36,4.0,15.0,clear,1016.83,10,Spring,5.0,mountain,Sunny
W2266,28.0,64,0.5,12.0,partly cloudy,1005.24,1,Spring,8.5,mountain,Cloudy
W12142,4.0,89,12.0,94.0,overcast,981.75,7,Winter,1.5,mountain,Snowy
W4668,-2.0,99,16.0,95.0,partly cloudy,985.03,0,Winter,1.5,mountain,Snowy
W12516,42.0,35,7.0,2.0,partly cloudy,1028.81,8,Autumn,9.5,coastal,Sunny
W4944,29.0,66,6.5,2.0,partly cloudy,1018.54,8,Winter,8.0,inland,Sunny
W10621,21.0,83,12.5,50.0,overcast,991.17,2,Summer,4.5,mountain,Rainy
W7438,36.0,72,8.0,65.0,overcast,1056.96,7,Autumn,11.0,coastal,Rainy
W7418,-1.0,79,8.5,61.0,partly cloudy,998.19,0,Winter,2.5,inland,Snowy
W12913,34.0,89,19.5,69.0,partly cloudy,996.03,0,Summer,3.5,inland,Rainy
W191,38.0,21,0.0,14.0,cloudy,960.81,2,Autumn,6.0,mountain,Snowy
W2920,27.0,71,13.0,25.0,overcast,1011.47,3,Autumn,6.0,mountain,Cloudy
W7834,10.0,107,22.0,94.0,partly cloudy,1003.89,14,Autumn,3.0,coastal,Cloudy
W2825,4.0,97,18.0,55.0,overcast,999.61,1,Winter,3.0,inland,Snowy
W10156,14.0,75,8.0,68.0,overcast,999.02,2,Winter,3.0,coastal,Rainy
W12475,-12.0,68,4.0,76.0,overcast,1052.9,3,Autumn,11.0,inland,Sunny
W1440,25.0,94,13.5,99.0,overcast,1005.95,10,Spring,1.5,mountain,Cloudy
W10925,19.0,96,28.0,104.0,overcast,1011.38,5,Spring,1.5,mountain,Rainy
W2049,32.0,78,6.0,62.0,partly cloudy,1005.93,0,Autumn,1.0,coastal,Rainy
W9849,12.0,87,41.5,73.0,overcast,1016.44,6,Autumn,0.5,mountain,Rainy
W8457,41.0,58,1.5,7.0,clear,1024.84,8,Autumn,7.5,coastal,Sunny
W8060,-24.0,106,31.5,71.0,overcast,987.01,6,Winter,1.0,inland,Snowy
W1838,55.0,84,19.0,71.0,clear,1020.1,5,Summer,7.5,mountain,Sunny
W3916,18.0,79,10.0,85.0,overcast,994.54,3,Summer,1.5,coastal,Rainy
W8673,-16.0,58,8.5,85.0,overcast,1025.69,8,Autumn,3.0,inland,Sunny
W174,17.0,69,2.0,35.0,overcast,1009.83,1,Spring,8.5,coastal,Cloudy
W1635,0.0,92,16.5,80.0,overcast,987.42,1,Winter,4.0,mountain,Snowy
W5645,27.0,92,9.0,65.0,overcast,1003.41,3,Winter,4.5,coastal,Rainy
W5217,22.0,38,9.5,15.0,clear,1029.06,6,Spring,9.5,inland,Sunny
W1615,10.0,87,12.5,57.0,overcast,993.1,3,Winter,5.0,coastal,Rainy
W3262,-13.0,69,3.5,26.0,overcast,930.59,2,Winter,2.0,coastal,Snowy
W4092,-6.0,86,5.0,64.0,overcast,982.27,0,Winter,4.0,inland,Snowy
W4585,20.0,74,2.0,89.0,clear,1022.14,14,Winter,3.5,coastal,Sunny
W3856,34.0,53,12.5,46.0,partly cloudy,1019.99,2,Autumn,7.5,mountain,Cloudy
W5088,17.0,61,9.5,45.0,overcast,1019.92,3,Winter,5.5,coastal,Cloudy
W11341,36.0,60,7.5,6.0,clear,1029.37,9,Summer,8.5,coastal,Sunny
W9864,-9.0,66,8.0,76.0,overcast,992.35,1,Winter,1.0,mountain,Snowy
W630,-4.0,74,17.0,56.0,overcast,980.29,1,Winter,2.5,mountain,Snowy
W4991,11.0,84,20.0,80.0,overcast,1015.1,0,Summer,2.0,mountain,Rainy
W10070,10.0,57,8.5,33.0,partly cloudy,1019.06,4,Spring,8.5,mountain,Cloudy
W5675,11.0,50,8.0,22.0,overcast,1013.91,3,Spring,6.0,mountain,Cloudy
W9774,45.0,40,7.0,34.0,cloudy,1184.37,14,Winter,19.0,coastal,Rainy
W7754,37.0,27,2.0,10.0,clear,1016.94,8,Summer,8.0,inland,Sunny
W11487,14.0,40,5.5,75.0,cloudy,1152.93,0,Autumn,17.0,coastal,Rainy
W8768,28.0,37,12.0,11.0,partly cloudy,1127.33,6,Spring,5.5,inland,Rainy
W4269,24.0,73,9.5,37.0,overcast,1014.68,1,Spring,8.0,inland,Cloudy
W11370,18.0,63,15.0,80.0,partly cloudy,1009.01,2,Winter,3.0,inland,Rainy
W11220,23.0,85,23.0,94.0,partly cloudy,1019.34,8,Autumn,1.5,inland,Rainy
W4417,-6.0,89,12.5,78.0,overcast,989.36,0,Winter,3.5,mountain,Snowy
W143,29.0,50,5.5,13.0,overcast,1002.04,4,Autumn,8.0,inland,Cloudy
W10854,34.0,79,8.5,10.0,overcast,1006.28,4,Spring,7.5,coastal,Cloudy
W11444,-4.0,67,7.5,70.0,overcast,985.03,1,Winter,2.0,inland,Snowy
W2877,0.0,63,3.5,87.0,overcast,996.26,0,Winter,1.5,inland,Snowy
W2399,-2.0,64,14.0,63.0,partly cloudy,994.6,0,Winter,4.0,mountain,Snowy
W9125,26.0,73,5.0,25.0,overcast,1013.91,4,Winter,5.5,mountain,Cloudy
W12861,27.0,56,7.0,48.0,overcast,1008.69,4,Winter,8.5,inland,Cloudy
W10563,20.0,97,17.0,70.0,overcast,1004.59,3,Winter,4.5,coastal,Rainy
W11345,29.0,97,15.5,52.0,overcast,999.8,0,Winter,1.0,inland,Rainy
W5183,23.0,62,5.0,18.0,clear,1016.46,8,Winter,6.5,coastal,Sunny
W10288,18.0,64,6.5,75.0,overcast,1008.26,2,Winter,2.5,mountain,Rainy
W1453,-6.0,97,7.0,52.0,overcast,985.41,0,Winter,3.0,mountain,Snowy
W4032,-8.0,61,2.0,80.0,overcast,998.46,0,Winter,1.0,mountain,Snowy
W8759,40.0,28,10.0,15.0,partly cloudy,1010.24,8,Spring,9.0,mountain,Sunny
W5520,32.0,88,11.5,56.0,overcast,1014.94,3,Summer,2.0,inland,Rainy
W7333,32.0,85,6.0,83.0,partly cloudy,996.38,0,Autumn,3.5,mountain,Rainy
W13002,-10.0,86,9.5,98.0,overcast,985.98,1,Winter,1.5,mountain,Snowy
W7381,38.0,61,9.0,19.0,clear,1022.19,8,Autumn,6.5,coastal,Sunny
W6584,17.0,77,7.0,59.0,overcast,997.83,2,Summer,1.5,coastal,Rainy
