CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
687,Spain,Male,31,3,0.0,2,0,0,48228.1,0,0,2,PLATINUM,575
699,France,Female,49,2,0.0,1,0,0,105760.01,0,0,4,PLATINUM,370
755,France,Female,78,5,121206.96,1,1,1,76016.49,0,0,5,PLATINUM,554
620,Germany,Male,40,5,108197.11,2,1,0,49722.34,0,0,5,SILVER,951
607,Spain,Male,36,8,158261.68,1,1,1,76744.72,0,0,5,GOLD,863
764,France,Female,39,5,81042.42,1,0,1,109805.17,0,0,4,DIAMOND,225
509,France,Male,31,3,0.0,2,1,0,15360.91,0,0,5,PLATINUM,299
490,Spain,Female,48,8,155413.06,1,1,0,187921.3,0,0,3,GOLD,319
774,France,Female,47,6,94722.88,1,0,1,61450.96,0,0,5,DIAMOND,615
826,France,Male,55,4,115285.85,1,1,0,140126.17,0,0,2,GOLD,712
636,France,Female,35,2,0.0,2,1,1,23129.46,0,0,5,DIAMOND,798
693,France,Male,29,2,151352.74,1,0,0,197145.89,0,0,1,PLATINUM,248
611,Spain,Male,51,1,122874.74,1,1,1,149648.45,0,0,1,PLATINUM,247
596,Spain,Female,76,9,134208.25,1,1,1,13455.43,0,0,5,DIAMOND,374
687,Germany,Female,41,2,154007.21,1,1,0,158408.23,0,0,5,SILVER,410
583,Spain,Male,47,5,102562.23,1,1,0,92708.1,0,0,3,SILVER,948
792,Spain,Male,25,8,142862.21,1,1,1,130639.01,0,0,5,PLATINUM,298
611,France,Male,28,2,0.0,2,0,0,25395.83,0,0,4,SILVER,300
653,France,Female,32,4,83772.95,1,0,1,23920.65,0,0,2,SILVER,567
634,Spain,Male,35,3,0.0,2,1,1,19515.48,0,0,2,SILVER,332
437,Germany,Male,35,6,126803.34,2,1,1,161133.4,0,0,3,DIAMOND,628
715,France,Male,21,8,0.0,2,1,0,68666.63,0,0,2,PLATINUM,827
485,Germany,Female,30,5,156771.68,1,1,1,141148.21,0,0,5,PLATINUM,644
520,France,Female,38,4,0.0,2,1,0,56388.63,0,0,2,DIAMOND,867
644,Spain,Female,31,5,86006.3,1,1,1,73922.95,0,0,2,SILVER,274
575,Spain,Male,53,1,84903.33,2,0,1,26015.8,0,0,3,GOLD,899
704,France,Male,36,7,120026.98,2,0,1,100601.73,0,0,1,GOLD,348
571,France,Male,32,5,131354.25,1,1,0,125256.53,0,0,1,PLATINUM,607
529,Spain,Female,44,1,0.0,2,0,0,14161.3,0,0,4,DIAMOND,786
454,Spain,Male,40,2,123177.01,1,1,0,148309.98,0,0,1,SILVER,247
746,France,Male,36,9,127157.04,1,1,1,155700.15,0,0,3,SILVER,948
631,Germany,Female,37,2,121801.72,2,0,1,23146.62,0,0,3,GOLD,396
698,Spain,Male,38,10,95010.92,1,1,1,105227.86,0,0,4,SILVER,227
717,France,Female,25,7,108664.85,2,1,0,190011.85,0,0,3,PLATINUM,433
696,Germany,Female,35,4,174902.26,1,1,0,69079.85,0,0,2,PLATINUM,720
711,France,Male,28,8,0.0,2,1,1,64286.39,0,0,2,GOLD,997
487,Spain,Male,33,8,145729.71,1,1,0,41365.85,0,0,2,DIAMOND,675
599,France,Male,30,9,105443.68,1,1,1,121124.53,0,0,3,DIAMOND,259
553,France,Male,32,7,64082.09,1,0,1,109159.58,0,0,4,SILVER,353
688,Germany,Male,26,8,146133.39,1,1,1,175296.76,0,0,4,PLATINUM,866
850,Spain,Female,36,2,155180.56,2,0,0,169415.54,0,0,2,DIAMOND,419
558,France,Female,47,9,0.0,2,1,0,103787.28,0,0,2,PLATINUM,251
743,France,Male,71,0,0.0,2,0,1,29837.65,0,0,5,PLATINUM,330
619,France,Male,58,5,152199.33,1,1,1,86022.09,0,0,3,SILVER,520
770,Germany,Female,46,5,141788.63,2,0,0,164967.21,0,0,5,PLATINUM,791
850,France,Male,36,7,0.0,1,1,1,40812.9,0,0,3,GOLD,944
676,France,Male,30,1,128207.23,1,1,1,55400.17,0,0,2,GOLD,523
660,Spain,Male,38,6,109869.32,1,1,1,154641.91,0,0,3,PLATINUM,688
496,France,Male,32,4,127845.83,1,1,0,66469.2,0,0,4,SILVER,512
662,France,Female,38,2,96479.81,1,1,0,120259.41,0,0,2,GOLD,859
590,Germany,Female,27,8,123599.49,2,1,0,1676.92,0,0,1,SILVER,971
590,France,Male,39,9,0.0,2,1,1,104730.52,0,0,5,PLATINUM,474
644,France,Male,38,3,0.0,2,1,1,79928.41,0,0,4,SILVER,554
710,France,Male,33,10,118327.17,2,1,1,192928.82,0,0,1,GOLD,809
601,Germany,Female,42,9,133636.16,1,0,1,103315.74,0,0,4,SILVER,336
529,France,Female,31,7,0.0,2,1,1,175697.87,0,0,3,SILVER,578
627,France,Male,31,8,128131.73,1,1,0,96131.47,0,0,3,PLATINUM,757
489,France,Male,38,8,0.0,2,0,1,196990.79,0,0,1,DIAMOND,821
712,France,Male,24,2,0.0,1,0,1,121232.51,0,0,5,GOLD,264
796,France,Male,24,8,0.0,2,1,0,61349.37,0,0,4,GOLD,612
835,Germany,Male,18,2,142872.36,1,1,1,117632.63,0,0,3,GOLD,650
793,Spain,Male,41,9,0.0,2,1,0,152153.74,0,0,4,GOLD,987
762,France,Male,20,1,139432.55,1,1,1,85606.83,0,0,5,GOLD,415
637,France,Male,40,2,133463.1,1,0,1,93165.34,0,0,1,PLATINUM,374
497,Spain,Male,44,2,121250.04,1,0,1,79691.4,0,0,3,DIAMOND,595
847,Germany,Female,35,5,111743.43,1,1,1,183584.14,0,0,5,GOLD,547
590,France,Male,47,3,0.0,2,1,0,171774.5,0,0,1,DIAMOND,398
744,France,Male,29,1,0.0,1,0,0,82422.97,0,0,4,GOLD,294
834,Spain,Male,40,7,0.0,2,0,0,45038.74,0,0,1,DIAMOND,886
508,France,Female,60,7,143262.04,1,1,1,129562.74,0,0,3,GOLD,727
671,France,Female,34,5,164757.56,1,1,0,110748.88,0,0,2,GOLD,965
672,Spain,Male,33,2,0.0,2,1,1,182738.0,0,0,4,SILVER,609
746,Germany,Female,33,2,107868.14,2,1,1,146192.4,0,0,1,GOLD,459
623,France,Male,40,6,0.0,2,1,1,66119.07,0,0,5,PLATINUM,742
773,France,Male,25,1,124532.78,2,0,1,11723.57,0,0,4,GOLD,692
601,France,Male,40,10,98627.13,2,0,0,77977.69,0,0,2,DIAMOND,726
665,France,Female,41,8,96147.55,1,1,0,137037.97,0,0,3,PLATINUM,280
666,Germany,Male,30,3,110153.27,1,0,1,74849.46,0,0,2,GOLD,990
850,Germany,Male,61,3,141784.02,1,1,1,92053.75,0,0,1,SILVER,781
804,France,Female,71,8,0.0,2,0,1,147995.96,0,0,5,SILVER,455
709,France,Female,24,3,110949.41,1,1,1,168515.61,0,0,5,DIAMOND,234
781,France,Male,32,6,147107.91,1,1,1,40066.95,0,0,1,PLATINUM,740
634,France,Female,41,8,68213.99,1,1,1,6382.46,0,0,3,SILVER,911
597,Spain,Male,24,0,108058.07,2,1,1,187826.11,0,0,3,PLATINUM,676
725,France,Male,66,4,86459.8,1,1,1,141476.56,0,0,5,DIAMOND,279
759,Spain,Male,31,8,0.0,2,1,1,99086.74,0,0,3,PLATINUM,451
657,Spain,Male,34,5,154983.98,1,1,0,27738.01,0,0,2,PLATINUM,762
649,Spain,Female,47,8,110783.28,1,1,1,71420.16,0,0,3,PLATINUM,768
586,France,Male,27,5,130231.8,2,1,1,192427.16,0,0,3,PLATINUM,298
652,France,Female,74,5,0.0,2,1,1,937.15,0,0,5,GOLD,286
777,Germany,Female,37,10,121532.17,2,1,1,73464.88,0,0,4,SILVER,440
661,France,Female,37,5,136425.18,1,1,0,81102.81,0,0,2,PLATINUM,687
704,Germany,Male,41,4,109026.8,2,1,1,43117.1,0,0,2,DIAMOND,345
628,Spain,Male,28,4,0.0,2,1,1,176750.81,0,0,3,DIAMOND,997
678,France,Female,41,9,0.0,1,0,0,13160.03,0,0,5,DIAMOND,911
607,France,Male,35,2,0.0,2,1,1,114190.3,0,0,3,SILVER,680
597,Spain,Male,38,1,0.0,2,1,0,41303.29,0,0,3,DIAMOND,476
640,Germany,Female,74,2,116800.25,1,1,1,34130.43,0,0,1,PLATINUM,947
704,France,Female,33,0,130499.09,2,1,1,74804.36,0,0,2,SILVER,694
676,France,Male,31,3,78990.15,1,1,1,124777.14,0,0,1,SILVER,225
787,France,Male,46,7,117685.31,2,1,1,93360.35,0,0,4,SILVER,890
461,Spain,Female,25,6,0.0,2,1,1,15306.29,0,0,1,PLATINUM,539
577,Spain,Male,41,4,89015.61,1,0,1,135227.23,0,0,4,DIAMOND,719
706,Germany,Male,36,9,58571.18,2,1,0,40774.01,0,0,4,PLATINUM,329
775,France,Male,40,9,126212.64,1,1,0,70196.57,0,0,3,DIAMOND,262
673,France,Male,72,1,0.0,2,0,1,111981.19,0,0,3,SILVER,865
576,France,Female,29,5,108541.04,1,1,1,126469.09,0,0,5,DIAMOND,843
757,France,Female,44,4,123322.15,1,1,0,137136.29,0,0,2,GOLD,521
850,Germany,Female,31,1,130089.56,2,1,1,4466.21,0,0,3,GOLD,729
600,France,Female,28,6,0.0,2,0,1,52193.23,0,0,3,GOLD,910
652,Germany,Male,27,2,166527.88,2,0,1,146007.7,0,0,1,SILVER,917
845,Germany,Female,43,3,152063.59,2,1,0,97910.06,0,0,1,DIAMOND,443
717,France,Male,48,7,123764.95,1,1,1,169952.82,0,0,5,DIAMOND,652
579,Spain,Male,22,3,118680.57,1,1,1,49829.8,0,0,5,SILVER,433
587,France,Female,36,1,70784.27,1,1,0,30579.82,0,0,3,PLATINUM,509
739,Germany,Female,25,5,113113.12,1,1,0,129181.27,0,0,5,DIAMOND,796
684,France,Female,41,6,135203.81,2,1,1,121967.88,0,0,3,DIAMOND,682
835,France,Male,28,2,163569.61,2,1,1,154559.28,0,0,5,PLATINUM,560
580,Spain,Male,67,3,153946.14,1,1,1,7418.92,0,0,5,PLATINUM,221
639,Germany,Male,27,3,150795.81,1,0,1,85208.93,0,0,3,GOLD,291
685,Spain,Male,40,7,74896.92,1,1,0,198694.2,0,0,5,PLATINUM,692
752,Spain,Male,44,6,83870.33,1,1,0,178722.24,0,0,3,SILVER,238
698,France,Male,36,2,82275.35,2,1,1,93249.26,0,0,5,GOLD,925
797,France,Male,45,8,0.0,1,0,0,125110.02,0,0,2,DIAMOND,456
754,Germany,Male,27,7,117578.35,2,0,1,87908.01,0,0,2,DIAMOND,662
653,France,Female,38,8,102133.38,1,1,1,166520.96,0,0,3,SILVER,795
611,Germany,Male,31,0,107884.81,2,1,1,183487.98,0,0,2,DIAMOND,388
849,Germany,Male,37,7,143452.74,2,1,1,17294.12,0,0,1,PLATINUM,923
790,France,Male,26,5,0.0,1,1,0,20510.79,0,0,2,SILVER,426
501,Germany,Male,27,4,95331.83,2,1,0,132104.76,0,0,1,DIAMOND,301
568,Spain,Male,28,1,127289.28,1,0,0,45611.51,0,0,4,GOLD,235
652,Germany,Female,37,9,145219.3,1,1,0,159132.83,0,0,4,PLATINUM,910
677,Germany,Female,44,4,148770.61,2,1,1,191057.76,0,0,2,PLATINUM,277
718,Germany,Male,28,4,65643.3,1,1,0,28760.99,0,0,5,GOLD,887
705,Spain,Male,36,1,111629.29,1,1,1,21807.16,0,0,5,PLATINUM,812
520,France,Female,39,6,145644.05,1,0,0,104118.93,0,0,3,PLATINUM,467
549,Spain,Female,24,9,0.0,2,1,1,14406.41,0,0,3,SILVER,544
535,France,Female,44,2,114427.86,1,1,1,136330.26,0,0,1,PLATINUM,948
524,France,Male,32,1,144875.71,1,0,0,187740.04,0,0,1,DIAMOND,606
724,France,Female,28,5,0.0,1,1,0,59351.68,0,0,4,DIAMOND,697
721,Spain,Male,38,7,0.0,1,0,1,53534.8,0,0,3,GOLD,932
782,France,Female,35,4,0.0,1,1,1,119565.34,0,0,1,PLATINUM,980
569,France,Female,44,4,0.0,2,0,0,134394.78,0,0,1,SILVER,592
513,France,Female,37,6,0.0,2,1,0,110142.34,0,0,1,SILVER,743
594,France,Male,27,0,197041.8,1,0,0,151912.49,0,0,2,PLATINUM,690
747,France,Male,29,7,0.0,2,1,1,141706.43,0,0,1,DIAMOND,338
453,Germany,Female,28,3,139986.65,1,1,0,136846.75,0,0,2,GOLD,816
798,France,Male,34,9,154495.79,1,1,0,191395.88,0,0,1,PLATINUM,370
661,Spain,Female,35,5,128415.45,1,1,0,142626.49,0,0,5,SILVER,969
610,Spain,Female,31,5,0.0,2,0,0,63736.36,0,0,2,PLATINUM,416
720,France,Female,43,6,137824.03,2,1,0,172557.77,0,0,4,GOLD,506
682,France,Female,27,1,97893.2,1,1,0,166144.98,0,0,5,DIAMOND,635
554,Spain,Male,46,4,0.0,2,0,1,57320.92,0,0,2,GOLD,262
705,France,Male,32,3,0.0,2,0,0,129576.99,0,0,2,DIAMOND,789
713,France,Male,36,8,133889.35,1,1,1,143265.65,0,0,1,SILVER,357
763,Spain,Female,32,8,0.0,2,1,0,16725.53,0,0,4,GOLD,490
593,Spain,Male,32,10,158537.42,1,1,0,166850.57,0,0,5,SILVER,584
673,Spain,Male,40,1,121629.22,1,1,1,3258.6,0,0,3,DIAMOND,313
650,Germany,Male,23,4,93911.3,2,1,0,69055.45,0,0,5,PLATINUM,774
584,France,Male,47,5,0.0,2,1,0,89286.29,0,0,5,GOLD,343
614,Spain,Male,66,2,0.0,2,0,1,180082.7,0,0,5,SILVER,778
837,France,Female,38,2,0.0,2,1,1,46395.21,0,0,4,SILVER,459
584,Germany,Male,32,8,40172.91,1,1,1,137439.34,0,0,5,SILVER,995
776,Germany,Female,37,1,93124.04,2,1,1,196079.32,0,0,1,DIAMOND,232
546,France,Female,20,6,0.0,1,0,1,20508.85,0,0,4,GOLD,524
701,Spain,Female,42,5,0.0,2,0,0,24210.56,0,0,1,GOLD,282
850,Spain,Female,31,4,91292.7,1,1,1,162149.07,0,0,5,GOLD,956
762,Spain,Female,43,5,134204.67,1,1,1,139971.01,0,0,4,DIAMOND,672
618,Spain,Female,40,8,0.0,2,1,0,80204.38,0,0,3,DIAMOND,897
654,France,Male,47,10,0.0,2,1,0,170481.98,0,0,1,PLATINUM,584
552,France,Male,29,10,0.0,2,1,0,12186.83,0,0,3,DIAMOND,333
609,France,Male,34,1,0.0,1,1,1,181177.9,0,0,4,PLATINUM,226
720,Spain,Male,33,6,97188.62,1,0,0,91881.29,0,0,4,SILVER,605
639,France,Male,43,6,99610.92,2,1,0,187296.78,0,0,5,DIAMOND,475
767,Spain,Male,37,7,0.0,2,1,1,24734.25,0,0,4,GOLD,234
640,France,Male,68,9,0.0,2,1,1,199493.38,0,0,4,PLATINUM,763
762,France,Male,29,6,141389.06,1,1,0,54122.89,0,0,2,DIAMOND,635
739,France,Male,42,2,141642.92,2,1,0,172149.76,0,0,2,DIAMOND,271
668,France,Male,72,2,0.0,2,1,1,70783.61,0,0,5,DIAMOND,658
686,Germany,Male,26,1,57422.62,1,1,1,79189.4,0,0,1,SILVER,612
598,Germany,Male,32,9,123938.6,2,1,0,198894.42,0,0,5,DIAMOND,375
591,Germany,Female,35,2,90194.34,2,1,0,57064.57,0,0,5,DIAMOND,986
661,France,Male,41,5,0.0,1,0,1,88279.6,0,0,3,GOLD,594
638,Spain,Male,41,7,0.0,2,1,0,43889.41,0,0,5,DIAMOND,847
721,France,Male,41,2,0.0,2,1,0,168219.75,0,0,4,SILVER,672
702,France,Male,34,4,100054.77,1,1,0,109496.45,0,0,3,PLATINUM,907
656,France,Female,30,4,74323.2,1,1,1,22929.08,0,0,4,PLATINUM,650
506,France,Male,34,7,0.0,2,0,0,115842.1,0,0,1,DIAMOND,929
769,Spain,Male,38,6,0.0,2,0,0,104393.78,0,0,5,PLATINUM,390
769,France,Male,31,4,61297.05,2,1,1,7118.02,0,0,4,DIAMOND,311
811,France,Female,35,7,0.0,1,1,1,178.19,0,0,5,SILVER,997
553,Germany,Female,25,7,128524.19,2,1,0,20682.46,0,0,5,PLATINUM,941
617,France,Male,25,1,102585.88,2,1,1,115387.4,0,0,5,SILVER,779
656,France,Male,38,10,0.0,1,1,1,136521.82,0,0,1,SILVER,894
755,France,Female,43,9,0.0,2,1,0,18066.69,0,0,3,DIAMOND,690
802,Germany,Female,41,4,90757.64,2,0,1,169183.66,0,0,5,PLATINUM,458
615,France,Male,45,5,0.0,2,1,1,164886.64,0,0,4,DIAMOND,537
528,Spain,Male,43,7,97473.87,2,1,1,159823.16,0,0,3,PLATINUM,654
737,France,Female,33,4,0.0,2,1,0,115115.32,0,0,2,SILVER,270
503,Germany,Male,42,9,153279.39,1,1,1,151336.96,0,0,4,DIAMOND,307
527,Germany,Female,41,10,136733.24,1,1,1,57589.29,0,0,4,DIAMOND,661
693,France,Male,41,4,0.0,2,0,0,156381.47,0,0,4,PLATINUM,448
573,France,Male,40,7,147754.68,1,1,1,110454.46,0,0,4,PLATINUM,319
589,France,Female,31,10,110635.32,1,1,0,148218.86,0,0,5,SILVER,728
753,France,Male,92,3,121513.31,1,0,1,195563.99,0,0,3,PLATINUM,307
557,Spain,Male,36,1,113110.26,1,1,0,98413.1,0,0,3,DIAMOND,512
597,Germany,Female,72,6,124978.19,2,1,1,7144.46,0,0,2,PLATINUM,374
765,Germany,Male,34,5,86055.17,2,1,1,104220.5,0,0,3,SILVER,921
559,Spain,Female,40,5,139129.44,1,0,1,32635.54,0,0,4,DIAMOND,601
667,Spain,Female,36,3,121542.57,2,1,1,186841.71,0,0,5,PLATINUM,252
677,France,Male,38,4,0.0,2,1,0,187800.63,0,0,4,GOLD,664
551,Spain,Male,32,4,0.0,2,1,0,53420.53,0,0,3,DIAMOND,921
774,France,Female,41,5,126670.37,1,1,0,102426.06,0,0,4,SILVER,795
706,Germany,Female,56,3,139603.22,1,1,1,86383.61,0,0,4,SILVER,560
485,Spain,Female,21,5,113157.22,1,1,1,54141.5,0,0,4,GOLD,764
603,France,Male,45,9,0.0,1,0,0,148516.79,0,0,5,PLATINUM,593
575,Spain,Female,37,9,133292.45,1,1,0,111175.09,0,0,2,PLATINUM,506
553,Spain,Male,42,7,0.0,2,1,0,7680.23,0,0,3,SILVER,869
686,France,Female,35,8,105419.73,1,1,0,35356.46,0,0,5,DIAMOND,887
823,France,Male,34,3,105057.33,1,1,0,9217.92,0,0,2,PLATINUM,329
679,France,Female,33,6,0.0,2,1,1,98015.85,0,0,5,PLATINUM,521
561,Spain,Male,37,4,101470.29,1,0,1,88838.14,0,0,1,SILVER,433
583,France,Female,27,1,125406.58,1,1,1,110784.42,0,0,1,PLATINUM,992
590,Spain,Male,34,0,65812.35,2,0,1,160346.3,0,0,3,PLATINUM,967
556,France,Female,46,10,0.0,2,0,0,109184.24,0,0,3,PLATINUM,950
615,Germany,Male,39,5,113193.51,2,1,1,52166.25,0,0,4,PLATINUM,624
755,Germany,Male,38,4,111096.91,1,1,1,19762.88,0,0,5,PLATINUM,764
427,France,Male,37,5,0.0,2,1,1,121485.1,0,0,2,PLATINUM,869
623,France,Male,28,7,0.0,1,0,0,129526.57,0,0,4,SILVER,223
730,France,Male,33,0,0.0,2,1,0,1474.79,0,0,2,SILVER,506
683,France,Male,41,6,95696.52,2,1,1,184366.14,0,0,5,GOLD,459
540,France,Male,37,6,0.0,2,1,0,141998.89,0,0,1,GOLD,417
687,Spain,Female,72,4,0.0,2,1,1,50267.69,0,0,3,GOLD,595
626,France,Female,35,3,0.0,1,0,0,80190.36,0,0,5,SILVER,680
493,France,Female,36,5,148667.81,2,1,0,56092.51,0,0,4,DIAMOND,921
679,Germany,Male,35,1,110245.13,1,1,1,178291.09,0,0,5,GOLD,728
573,Spain,Male,33,1,160777.9,1,1,1,149536.15,0,0,5,PLATINUM,409
710,France,Female,31,3,0.0,2,1,1,112289.06,0,0,2,SILVER,681
722,Germany,Male,29,1,107233.85,2,1,0,24924.92,0,0,2,DIAMOND,941
527,France,Female,32,7,0.0,2,1,1,44099.75,0,0,3,GOLD,718
618,Spain,Male,41,4,115251.64,1,0,0,136435.75,0,0,5,PLATINUM,644
585,Spain,Female,33,8,0.0,2,1,0,114182.07,0,0,4,PLATINUM,779
746,France,Female,21,8,166883.07,2,0,1,194563.65,0,0,3,GOLD,261
733,France,Male,36,5,0.0,2,1,1,109127.54,0,0,5,SILVER,513
769,France,Female,39,8,0.0,1,0,1,21016.0,0,0,3,GOLD,828
683,France,Male,31,2,0.0,2,0,1,77326.78,0,0,2,DIAMOND,791
630,France,Male,37,6,0.0,2,1,1,82647.65,0,0,3,GOLD,970
624,France,Male,80,3,0.0,1,1,1,65801.44,0,0,1,PLATINUM,387
611,Spain,Female,28,3,96381.68,2,1,0,181419.29,0,0,3,GOLD,855
566,Spain,Male,32,10,147511.26,1,1,1,159891.03,0,0,2,GOLD,801
690,France,Male,47,2,0.0,2,1,0,151375.73,0,0,2,PLATINUM,289
590,France,Male,47,0,117879.32,1,1,1,8214.46,0,0,5,PLATINUM,874
422,France,Male,41,6,153238.88,1,1,0,11663.09,0,0,5,GOLD,741
583,France,Male,27,7,0.0,2,1,0,51285.49,0,0,1,PLATINUM,250
773,Spain,Male,41,9,102827.44,1,0,1,64595.25,0,0,5,DIAMOND,488
777,Germany,Female,46,0,107362.8,1,1,0,487.3,0,0,1,SILVER,258
677,Germany,Female,26,3,102395.79,1,1,0,119368.99,0,0,3,GOLD,754
818,France,Male,36,4,0.0,2,1,1,8037.03,0,0,2,GOLD,266
710,France,Female,36,4,116085.06,1,1,0,58601.61,0,0,1,DIAMOND,306
804,France,Male,25,7,108396.67,1,1,0,128276.95,0,0,1,DIAMOND,399
668,Spain,Male,43,10,113034.31,1,1,1,100423.88,0,0,5,PLATINUM,470
773,France,Male,45,8,96877.21,1,1,1,113950.51,0,0,4,SILVER,744
832,Spain,Male,29,8,93833.86,1,0,1,10417.87,0,0,2,GOLD,294
752,Germany,Male,29,4,129514.99,1,1,1,102930.46,0,0,2,PLATINUM,449
659,France,Female,37,1,151105.68,1,1,1,140934.57,0,0,5,SILVER,781
575,France,Male,36,1,0.0,1,0,1,94570.56,0,0,4,GOLD,319
782,Spain,Male,34,6,147422.44,1,0,1,42143.61,0,0,5,GOLD,960
600,France,Female,43,5,134022.06,1,1,0,194764.83,0,0,3,GOLD,568
517,Spain,Male,39,3,0.0,2,0,1,12465.51,0,0,5,PLATINUM,805
498,France,Male,33,1,198113.86,1,1,0,69664.35,0,0,2,PLATINUM,694
758,France,Female,42,7,0.0,2,0,1,76209.56,0,0,2,SILVER,430
706,France,Female,35,8,178032.53,1,0,1,42181.68,0,0,1,GOLD,285
850,France,Female,43,3,0.0,2,0,0,2465.8,0,0,4,GOLD,452
720,France,Female,34,3,118307.57,2,1,1,136120.29,0,0,2,GOLD,410
711,Germany,Male,26,9,128793.63,1,1,0,19262.05,0,0,2,GOLD,274
808,France,Male,41,0,0.0,1,1,1,79888.78,0,0,3,GOLD,398
726,Spain,Female,48,6,99906.19,1,1,0,64323.24,0,0,4,DIAMOND,901
648,Spain,Female,27,7,0.0,2,1,1,163060.43,0,0,3,DIAMOND,983
751,France,Female,37,9,183613.66,2,0,0,49734.94,0,0,3,SILVER,563
697,France,Female,48,1,0.0,2,1,1,87400.53,0,0,5,DIAMOND,553
607,Germany,Male,38,3,98205.77,1,1,0,176318.27,0,0,4,PLATINUM,354
715,Germany,Male,42,2,88120.97,2,1,1,21333.22,0,0,1,DIAMOND,577
651,Spain,Male,47,2,0.0,2,1,1,119808.64,0,0,5,PLATINUM,758
688,France,Male,26,0,0.0,2,1,0,105784.85,0,0,4,PLATINUM,827
632,Germany,Male,42,4,119624.6,2,1,1,195978.86,0,0,4,PLATINUM,959
547,France,Female,32,2,0.0,2,1,0,132002.83,0,0,4,DIAMOND,495
624,Spain,Female,28,2,0.0,2,0,1,104353.26,0,0,4,GOLD,673
658,Spain,Female,32,5,145553.07,1,1,1,31484.76,0,0,5,DIAMOND,528
678,France,Male,66,8,0.0,2,1,1,47117.03,0,0,1,PLATINUM,636
575,France,Male,27,3,139301.68,1,1,0,99843.98,0,0,2,DIAMOND,548
738,France,Female,39,1,94435.45,2,0,1,189430.86,0,0,5,SILVER,474
835,France,Male,32,8,124993.29,2,1,1,27548.06,0,0,5,PLATINUM,827
697,Spain,Female,37,7,168066.87,1,1,0,35450.53,0,0,2,GOLD,231
655,Germany,Female,36,10,122314.39,1,1,0,9181.66,0,0,4,PLATINUM,517
778,France,Male,24,4,0.0,2,1,1,162809.2,0,0,3,DIAMOND,945
550,France,Male,22,6,154377.3,1,1,1,51721.52,0,0,2,GOLD,491
537,France,Male,39,2,0.0,2,1,1,137651.6,0,0,2,SILVER,413
694,Germany,Male,33,4,124067.32,1,1,1,77906.87,0,0,5,DIAMOND,769
786,France,Male,35,3,0.0,2,1,0,92712.97,0,0,3,PLATINUM,529
431,Germany,Male,45,5,83624.55,2,0,0,36899.62,0,0,2,DIAMOND,838
586,Spain,Male,41,3,63873.56,1,1,0,83753.64,0,0,2,DIAMOND,972
809,Spain,Female,33,3,0.0,2,0,1,141426.78,0,0,5,GOLD,627
703,France,Female,40,7,0.0,2,0,1,122518.5,0,0,4,GOLD,566
600,Spain,Male,36,4,0.0,2,1,0,143635.36,0,0,1,GOLD,767
838,Spain,Male,43,9,123105.88,2,1,0,145765.83,0,0,3,SILVER,376
760,Germany,Male,34,6,121303.77,2,1,1,59325.21,0,0,4,SILVER,791
494,France,Male,40,7,0.0,2,0,1,158071.69,0,0,4,GOLD,910
753,Germany,Male,32,5,159904.79,1,1,0,148811.14,0,0,1,GOLD,767
516,France,Male,35,5,128653.59,1,1,0,127558.26,0,0,5,DIAMOND,595
775,Germany,Male,33,3,83501.66,2,1,0,128841.31,0,0,3,DIAMOND,816
648,Spain,Male,32,8,0.0,1,1,0,133653.38,0,0,4,SILVER,687
603,France,Male,40,4,102833.46,2,1,1,38829.11,0,0,3,GOLD,448
487,France,Male,37,6,0.0,2,1,1,126477.41,0,0,2,SILVER,701
478,France,Male,35,1,92474.05,1,1,0,178626.07,0,0,1,SILVER,219
590,Spain,Female,29,10,99250.08,1,1,1,129629.41,0,0,5,GOLD,931
659,France,Female,38,9,0.0,2,1,1,132809.18,0,0,3,SILVER,268
850,Germany,Female,27,8,111837.78,2,1,1,110805.79,0,0,1,GOLD,521
606,Spain,Male,42,10,0.0,2,1,0,177938.52,0,0,2,PLATINUM,230
661,France,Male,39,5,0.0,2,0,0,181461.46,0,0,5,GOLD,514
578,Spain,Male,36,1,157267.95,2,1,0,141533.19,0,0,5,PLATINUM,940
651,France,Male,35,2,86911.8,1,1,0,174094.24,0,0,5,PLATINUM,849
553,France,Male,37,2,0.0,2,1,0,33877.29,0,0,1,SILVER,461
664,Germany,Male,33,7,97286.16,2,1,0,143433.33,0,0,5,GOLD,334
526,Germany,Male,61,6,133845.28,2,1,1,45180.8,0,0,1,GOLD,592
572,France,Female,30,6,0.0,1,0,1,175025.27,0,0,3,SILVER,468
683,France,Male,72,3,140997.26,1,0,1,52876.41,0,0,3,SILVER,580
626,France,Female,39,0,0.0,2,1,1,83295.09,0,0,2,DIAMOND,272
529,Spain,Male,31,6,0.0,1,1,0,10625.91,0,0,4,DIAMOND,491
630,Germany,Female,23,4,137964.51,1,0,1,174570.55,0,0,1,DIAMOND,978
733,Germany,Female,33,7,187257.94,1,0,1,190430.81,0,0,2,DIAMOND,356
638,France,Male,34,5,133501.36,1,0,1,155643.04,0,0,1,GOLD,355
719,Spain,Male,35,3,122964.88,1,1,1,138231.7,0,0,4,DIAMOND,411
664,France,Male,32,10,107209.73,1,1,1,112340.2,0,0,2,DIAMOND,739
721,France,Male,41,6,135071.12,1,1,1,64477.25,0,0,3,SILVER,330
